gene,fdr,category
DIS3,0.3586688904766355,1
DKC1,0.41384956104104287,1
DLD,0.6552710445952172,1
DLST,0.5450900414910055,1
DMAP1,0.6919847002067977,1
DMRTC2,0.801628902139134,1
DNA2,0.4831830382870006,1
DNAJA1,0.9999999978564567,1
DNAJA3,0.5106471039503526,1
DNAJC11,0.45135950912717154,1
DNAJC2,0.5683752000147061,1
DNAJC9,0.7257932851149407,1
DNLZ,0.7186591215159149,1
DNM1L,0.27789410442052387,1
DNM2,0.16484429938380515,1
DNMT1,0.46927265376336347,1
DNTTIP2,0.39548005332938935,1
DOLK,0.315204598936101,1
DONSON,0.7677185904916952,1
DOT1L,0.49452402629151493,1
DPAGT1,0.5636134236412514,1
DPH1,0.5859148792318974,1
DPH5,0.33582494162902476,1
DPM1,0.7582866537283159,1
DPM3,0.9420673430687958,1
DR1,0.3533668358379255,1
DRAP1,0.9999999978564567,1
DROSHA,0.6339598651399905,1
DSCC1,0.39737778945829966,1
DSN1,0.4638152703205726,1
DTL,0.6072000551991233,1
DTX4,0.5656420199719988,1
DTYMK,0.44295011714752697,1
DUSP12,0.3886401603073613,1
DYNC1H1,0.46088123509626416,1
DYNLRB1,0.35750451313781245,1
E2F3,0.16242077271679223,1
E4F1,0.49403867149343006,1
EBNA1BP2,0.4617943509645729,1
ECD,0.5098270316201604,1
ECT2,0.33454456718169806,1
EEF2,0.7332588882744673,1
EFTUD2,0.45181148854648523,1
EIF1,0.20905443000955606,1
EIF1AD,0.5127641024884548,1
EIF2B1,0.3903637630467116,1
EIF2B2,0.5561292978203926,1
EIF2B3,0.4186777315268109,1
EIF2B4,0.41536393909888775,1
EIF2B5,0.4698379056275217,1
EIF2S1,0.5543454598929942,1
EIF2S3,0.43961697111969755,1
EIF3A,0.41270048374991136,1
EIF3B,0.4837677835493153,1
EIF3D,0.5634843832791984,1
EIF3G,0.4699208105378477,1
EIF3H,0.41673057292116744,1
EIF3I,0.45093861415911174,1
EIF3J,0.4420950409349305,1
EIF3L,0.2959490576978383,1
EIF3M,0.4282833141372623,1
EIF4A1,0.9999999978564567,1
EIF4A3,0.6446860151053223,1
EIF4E,0.4756762019137713,1
EIF4G1,0.5133272866002383,1
EIF5,0.4124363105374562,1
EIF5B,0.4559892388425383,1
EIF6,0.4492086514603453,1
ELAC2,0.599617828026391,1
ELL,0.5381200224757481,1
ELP2,0.4663413789203091,1
ELP3,0.4942334364276552,1
ELP4,0.3911072014243825,1
ELP5,0.29189192379221623,1
ELP6,0.8685920493828311,1
EMC1,0.7266597601856318,1
ENO1,0.4187246183607093,1
ENOPH1,0.341426573274025,1
EPRS,0.3306260424684542,1
ERCC1,0.28166048377419395,1
ERCC2,0.4449956414531297,1
ERCC3,0.47863858420089167,1
ERCC4,0.8626103299767539,1
ERCC6L,0.5831467401810939,1
ESF1,0.44206540674413547,1
ESPL1,0.49130545239117296,1
ETF1,0.3949583600747942,1
EWSR1,0.36667694439262044,1
EXOC1,0.3949583600747942,1
EXOC3,0.41983920304308275,1
EXOC4,0.6385679486016292,1
EXOSC1,0.5545396480543948,1
EXOSC10,0.5642187167339977,1
EXOSC2,0.18862146026791904,1
EXOSC3,0.44714272617618744,1
EXOSC4,0.9583230364310247,1
EXOSC5,0.3877205364164745,1
EXOSC6,0.6291240383459744,1
EXOSC7,0.41450098609908237,1
EXOSC8,0.3577247372600314,1
EXOSC9,0.6578020823750739,1
FAM210A,0.12891932918150623,1
FAM50A,0.4994678714945691,1
FAM89B,0.7114747582774871,1
FAM96B,0.41450098609908237,1
FAM98B,0.6011616017436721,1
FANCF,0.43597773882134827,1
FANCI,0.47395122756051933,1
FARSA,0.44606624854171517,1
FARSB,0.37834796511871815,1
FBL,0.4538292349581265,1
FCF1,0.47287403649509885,1
FDX1L,0.45391306598817227,1
FEN1,0.6873385680501098,1
FKBPL,0.32562706326259366,1
FNBP4,0.418372153649707,1
FNTB,0.5391686802636856,1
FTSJ3,0.7114747582774871,1
G6PD,0.18607580946783972,1
GADD45GIP1,0.4286302619353728,1
GAK,0.9999999978564567,1
GAR1,0.46069402340097,1
GARS,0.5382064610136503,1
GART,0.4537224339871267,1
GBF1,0.39843965786691415,1
GEMIN2,0.48512307138133437,1
GEMIN5,0.3927914288721403,1
GET4,0.3530962674343822,1
GFER,0.4293208698912738,1
GFM1,0.5381200224757481,1
GFM2,0.5028220372089609,1
GGPS1,0.4475012462546264,1
GID8,0.37834796511871815,1
GINS2,0.6308026005542501,1
GINS3,0.43896087220757235,1
GINS4,0.38190060232465306,1
GLE1,0.6332133740852146,1
GLI4,0.9999999978564567,1
GLRX3,0.5260399597715516,1
GLRX5,0.7913339075359708,1
GMNN,0.5953222225735775,1
GMPPB,0.15751435971512406,1
GMPS,0.5444823864632723,1
GNB1L,0.7764050357719524,1
GNL2,0.6550233940512892,1
