gene,fdr
EIF3F,0.047127499999999996
ACTR2,0.047127499999999996
SLC38A6,0.047127499999999996
DUT,0.047555154264972775
SRRT,0.047555154264972775
RPL9,0.047555154264972775
UQCRC1,0.047634247311827964
FDX1L,0.047634247311827964
DGCR14,0.047634247311827964
MNAT1,0.047634247311827964
PPA1,0.047634247311827964
DNTTIP2,0.047634247311827964
NUBP2,0.047634247311827964
RPL38,0.04780075
PI4KB,0.04780075
XPO1,0.047880870337477795
MIS12,0.047880870337477795
SMYD4,0.047880870337477795
CCT7,0.04810932291666667
RRP7A,0.04810932291666667
MED11,0.04810932291666667
DDX47,0.04810932291666667
DHX8,0.04810932291666667
LAMTOR1,0.04810932291666667
FNBP4,0.04810932291666667
GTF3C1,0.04810932291666667
RBM25,0.04810932291666667
DYNC1H1,0.04810932291666667
ZC3H8,0.04810932291666667
MRPS15,0.04810932291666667
RRM2,0.04810932291666667
CTNNBL1,0.048171209540034066
CRCP,0.048171209540034066
RBM10,0.048171209540034066
EBNA1BP2,0.048171209540034066
SOD2,0.048171209540034066
RRAGC,0.048171209540034066
METTL25,0.048171209540034066
RPL5,0.048171209540034066
TBL3,0.048171209540034066
PET117,0.048171209540034066
TTC1,0.048171209540034066
SNRNP35,0.048409880952380954
RPL36A,0.04884976744186047
CUL2,0.04884976744186047
RPL28,0.04884976744186047
GMPPB,0.04884976744186047
TAF1D,0.04884976744186047
PPP1R2,0.04884976744186047
NOB1,0.04884976744186047
NSRP1,0.04884976744186047
RPS13,0.04884976744186047
FXN,0.04884976744186047
KNTC1,0.04884976744186047
RRP1,0.04884976744186047
NDUFA1,0.04884976744186047
PLCB4,0.04884976744186047
VCP,0.049000115894039735
SPATA5,0.049000115894039735
SNRPF,0.04923071074380165
CDC73,0.04977161716171617
MRPL30,0.05022799342105263
WDR77,0.05022799342105263
EWSR1,0.05051575163398693
ANAPC1,0.05051575163398693
SOAT1,0.05051575163398693
RBM19,0.05051575163398693
ZBTB17,0.05104838499184339
EIF3J,0.05157928338762215
EXOSC1,0.05163401944894652
CSNK2A1,0.05163401944894652
FNTB,0.05163401944894652
CENPK,0.051855501618122975
C8orf59,0.05238080775444265
RPL8,0.052600370967741936
SURF4,0.0528192270531401
COPB2,0.052952247191011236
LAGE3,0.052952247191011236
MED14OS,0.053177147385103006
MED4,0.053177147385103006
RPS14,0.053177147385103006
LSM8,0.053177147385103006
PSMD12,0.053177147385103006
GET4,0.053177147385103006
INTS3,0.053177147385103006
SLC39A6,0.053177147385103006
SEH1L,0.05335188679245283
PPAN-P2RY11,0.05335188679245283
KNL1,0.05335188679245283
PTPMT1,0.05335188679245283
MYBL2,0.05335188679245283
VPS37A,0.054196625
POLD3,0.054196625
TERF2,0.054196625
RPL7,0.054196625
DEXI,0.05432141744548287
CLSPN,0.05432141744548287
RRP36,0.05448434312210201
SF3B6,0.05448434312210201
SCD,0.05448434312210201
CENPH,0.05448434312210201
NUP62,0.05448434312210201
PRELID1,0.054691172839506176
EIF4E,0.05501827956989247
SUGT1,0.05501827956989247
TRAPPC3,0.05501827956989247
TERF1,0.05571581929555896
USPL1,0.05571581929555896
WDR33,0.05591886850152906
MRPL46,0.05612129770992366
TIPRL,0.05681123287671233
LEO1,0.05681123287671233
HARS,0.057210925644916547
MFSD6,0.057210925644916547
ADSS,0.05723641993957704
BRCA1,0.05723641993957704
OXA1L,0.05723641993957704
RPL10A,0.05743441930618401
B3GLCT,0.057828631578947375
WBP11,0.057828631578947375
CLASRP,0.0583078978978979
RPS5,0.0583282062780269
HEATR3,0.0583282062780269
TULP3,0.0583282062780269
SNRNP27,0.058522507462686564
NPM1,0.05899716840536512
EIF2B1,0.06022236255572065
TAF7,0.06022236255572065
CEP350,0.06097207715133531
ACTR3,0.06116102222222223
RNASEH2B,0.06125878877400296
NOP14,0.06125878877400296
EARS2,0.061355979381443305
RGAG4,0.061355979381443305
UMPS,0.0615429705882353
PPP4C,0.06172941262848753
EIF3I,0.06219171554252199
WDR74,0.06246973722627737
EMC2,0.06246973722627737
NOL8,0.06246973722627737
MRPL16,0.06256227074235808
WDR61,0.06256227074235808
RPL37A,0.06301853835021708
THOC1,0.06301853835021708
ATXN10,0.06301853835021708
CWC22,0.06301853835021708
HAUS5,0.06456195086705203
GLMN,0.06501282828282828
ARMC7,0.06573403458213256
NOP16,0.06608683908045977
TARDBP,0.06608683908045977
RPAP3,0.06634257510729613
INTS2,0.06634257510729613
ATP6V1H,0.06634257510729613
MED6,0.0675943
ESF1,0.06767025641025641
PDZK1IP1,0.06767025641025641
SPCS3,0.06811029871977241
SRF,0.06828132102272728
ZNF830,0.06859743300423131
CWC15,0.06859743300423131
ZBTB2,0.06859743300423131
DNAAF2,0.06859743300423131
NADK,0.06859743300423131
RPP38,0.06876632394366197
COG1,0.06910268258426966
RSL1D1,0.06910268258426966
CAMLG,0.06940953974895397
PWP1,0.06940953974895397
ZMAT2,0.06940953974895397
PSMD3,0.06940953974895397
PRC1,0.06940953974895397
NAA15,0.06971214681440444
FAU,0.06971214681440444
MRPL41,0.06971214681440444
MRPL34,0.06971214681440444
TPI1,0.06971214681440444
HAUS3,0.06977994475138122
EIF3C,0.06977994475138122
RPS20,0.06994371034482759
TACC3,0.07036668044077135
DGKZ,0.07120913461538461
EFTUD2,0.07120913461538461
TFRC,0.07188721536351166
