gene,fdr,category
RPA1,2.7472498725079427e-5,1
G6PD,2.7472498725079427e-5,1
RPL31,2.7472498725079427e-5,1
PUF60,2.7472498725079427e-5,1
PRIM1,2.7472498725079427e-5,1
ATP1A1,2.7472498725079427e-5,1
WDR36,2.7472498725079427e-5,1
FARSA,2.7472498725079427e-5,1
RUVBL2,2.7472498725079427e-5,1
SRSF11,2.7472498725079427e-5,1
RPS18,2.7472498725079427e-5,1
NHP2,2.7472498725079427e-5,1
PRPF3,2.7472498725079427e-5,1
ESPL1,2.7472498725079427e-5,1
PRKDC,2.7472498725079427e-5,1
STX18,2.7472498725079427e-5,1
RAD51,2.7472498725079427e-5,1
RPP30,2.7472498725079427e-5,1
YARS2,2.7472498725079427e-5,1
DHX36,2.7472498725079427e-5,1
PCID2,2.7472498725079427e-5,1
NFS1,2.7472498725079427e-5,1
LONP1,2.7472498725079427e-5,1
PAFAH1B1,2.7472498725079427e-5,1
HNRNPH1,2.7472498725079427e-5,1
DDX55,2.7472498725079427e-5,1
NOL9,2.7472498725079427e-5,1
UPF2,2.7472498725079427e-5,1
OPA1,2.7472498725079427e-5,1
NOP10,2.7472498725079427e-5,1
DNM2,2.7472498725079427e-5,1
CENPW,2.7472498725079427e-5,1
UBR4,2.7472498725079427e-5,1
TIMM13,2.7472498725079427e-5,1
KIF11,2.7472498725079427e-5,1
PSMC6,2.7472498725079427e-5,1
CENPM,2.7472498725079427e-5,1
ISY1,2.7472498725079427e-5,1
WDR43,2.7472498725079427e-5,1
MARS2,2.7472498725079427e-5,1
IPO7,2.7472498725079427e-5,1
FNBP4,2.7472498725079427e-5,1
PSMD3,2.7472498725079427e-5,1
CLNS1A,2.7472498725079427e-5,1
NOP2,2.7472498725079427e-5,1
TXNL4B,2.7472498725079427e-5,1
INTS6,2.7472498725079427e-5,1
DHFR,2.7472498725079427e-5,1
MRPL44,2.7472498725079427e-5,1
GTF3C4,2.7472498725079427e-5,1
SARS,2.7472498725079427e-5,1
NUP98,2.7472498725079427e-5,1
PARS2,2.7472498725079427e-5,1
TBCD,2.7472498725079427e-5,1
TMED10,2.7472498725079427e-5,1
SNRNP25,2.7472498725079427e-5,1
GTF2B,2.7472498725079427e-5,1
NUDCD3,2.7472498725079427e-5,1
ILF3,2.7472498725079427e-5,1
NXT1,2.7472498725079427e-5,1
NCL,2.7472498725079427e-5,1
UQCRC1,2.7472498725079427e-5,1
MRPL13,2.7472498725079427e-5,1
NARFL,2.7472498725079427e-5,1
TUBGCP3,2.7472498725079427e-5,1
SAE1,2.7472498725079427e-5,1
GTPBP4,2.7472498725079427e-5,1
PPP1R10,2.7472498725079427e-5,1
PSMB5,2.7472498725079427e-5,1
ANAPC10,2.7472498725079427e-5,1
ELP2,2.7472498725079427e-5,1
DLST,2.7472498725079427e-5,1
TMED2,2.7472498725079427e-5,1
RAD51C,2.7472498725079427e-5,1
USP7,2.7472498725079427e-5,1
MARS,2.7472498725079427e-5,1
CHMP4B,2.7472498725079427e-5,1
SRP54,2.7472498725079427e-5,1
FIP1L1,2.7472498725079427e-5,1
RPL27A,2.7472498725079427e-5,1
ORAOV1,2.7472498725079427e-5,1
MRPL51,2.7472498725079427e-5,1
EIF5,2.7472498725079427e-5,1
WDR7,2.7472498725079427e-5,1
RAN,2.7472498725079427e-5,1
HUWE1,2.7472498725079427e-5,1
TPR,2.7472498725079427e-5,1
SF3B3,2.7472498725079427e-5,1
RBM48,2.7472498725079427e-5,1
LARS,2.7472498725079427e-5,1
POP1,2.7472498725079427e-5,1
TOP1,2.7472498725079427e-5,1
RPL13,2.7472498725079427e-5,1
SEC61A1,2.7472498725079427e-5,1
C12orf45,2.7472498725079427e-5,1
NSA2,2.7472498725079427e-5,1
CSE1L,2.7472498725079427e-5,1
MCMBP,2.7472498725079427e-5,1
TAF2,2.7472498725079427e-5,1
ANAPC4,2.7472498725079427e-5,1
MRPL17,2.7472498725079427e-5,1
ZBTB11,2.7472498725079427e-5,1
INO80,2.7472498725079427e-5,1
DR1,2.7472498725079427e-5,1
MECR,2.7472498725079427e-5,1
CCDC84,2.7472498725079427e-5,1
DKC1,2.7472498725079427e-5,1
RNGTT,2.7472498725079427e-5,1
MRPS9,2.7472498725079427e-5,1
CHD4,2.7472498725079427e-5,1
PMPCB,2.7472498725079427e-5,1
RFC3,2.7472498725079427e-5,1
IARS2,2.7472498725079427e-5,1
RPS5,2.7472498725079427e-5,1
SUPV3L1,2.7472498725079427e-5,1
GGPS1,2.7472498725079427e-5,1
WARS2,2.7472498725079427e-5,1
XAB2,2.7472498725079427e-5,1
RPS29,2.7472498725079427e-5,1
SRBD1,2.7472498725079427e-5,1
PTPMT1,2.7472498725079427e-5,1
MCM2,2.7472498725079427e-5,1
PSMG3,2.7472498725079427e-5,1
ILF2,2.7472498725079427e-5,1
SON,2.7472498725079427e-5,1
NOP56,2.7472498725079427e-5,1
MRPL15,2.7472498725079427e-5,1
DHX33,2.7472498725079427e-5,1
XRCC2,2.7472498725079427e-5,1
CSTF3,2.7472498725079427e-5,1
ENO1,2.7472498725079427e-5,1
RBM17,2.7472498725079427e-5,1
HMGCR,2.7472498725079427e-5,1
VARS,2.7472498725079427e-5,1
RNPC3,2.7472498725079427e-5,1
NCAPD3,2.7472498725079427e-5,1
TKT,2.7472498725079427e-5,1
RAE1,2.7472498725079427e-5,1
PFDN1,2.7472498725079427e-5,1
UBA2,2.7472498725079427e-5,1
KPNB1,2.7472498725079427e-5,1
MRPL53,2.7472498725079427e-5,1
GNL3,2.7472498725079427e-5,1
RPL4,2.7472498725079427e-5,1
CTR9,2.7472498725079427e-5,1
DDOST,2.7472498725079427e-5,1
LSG1,2.7472498725079427e-5,1
RPS27,2.7472498725079427e-5,1
ALYREF,2.7472498725079427e-5,1
PSMD7,2.7472498725079427e-5,1
POLR1A,2.7472498725079427e-5,1
DHX37,2.7472498725079427e-5,1
PWP2,2.7472498725079427e-5,1
EXOSC2,2.7472498725079427e-5,1
MED6,2.7472498725079427e-5,1
SF3B5,2.7472498725079427e-5,1
NIP7,2.7472498725079427e-5,1
PDCD5,2.7472498725079427e-5,1
RANGAP1,2.7472498725079427e-5,1
PELO,2.7472498725079427e-5,1
COPG1,2.7472498725079427e-5,1
WDR33,2.7472498725079427e-5,1
TUBGCP4,2.7472498725079427e-5,1
ABHD11,2.7472498725079427e-5,1
NUBP1,2.7472498725079427e-5,1
POLR1B,2.7472498725079427e-5,1
TTC1,2.7472498725079427e-5,1
CKAP5,2.7472498725079427e-5,1
PSMA4,2.7472498725079427e-5,1
NOP14,2.7472498725079427e-5,1
DDX51,2.7472498725079427e-5,1
CDC45,2.7472498725079427e-5,1
MCM5,2.7472498725079427e-5,1
IDH3A,2.7472498725079427e-5,1
PSMD6,2.7472498725079427e-5,1
WDR82,2.7472498725079427e-5,1
DMAP1,2.7472498725079427e-5,1
PSTK,2.7472498725079427e-5,1
BCAS2,2.7472498725079427e-5,1
TICRR,2.7472498725079427e-5,1
MRPL21,2.7472498725079427e-5,1
PPIL4,2.7472498725079427e-5,1
MCM10,2.7472498725079427e-5,1
POLR2D,2.7472498725079427e-5,1
CLTC,2.7472498725079427e-5,1
CSNK2B,2.7472498725079427e-5,1
NHLRC2,2.7472498725079427e-5,1
CTDNEP1,2.7472498725079427e-5,1
YAE1D1,2.7472498725079427e-5,1
PMPCA,2.7472498725079427e-5,1
HINFP,2.7472498725079427e-5,1
COG2,2.7472498725079427e-5,1
OGDH,2.7472498725079427e-5,1
KIAA1524,2.7472498725079427e-5,1
CRNKL1,2.7472498725079427e-5,1
XRCC5,2.7472498725079427e-5,1
MIS18BP1,2.7472498725079427e-5,1
SOD2,2.7472498725079427e-5,1
CCT3,2.7472498725079427e-5,1
RPL11,2.7472498725079427e-5,1
VCP,2.7472498725079427e-5,1
ACTR1A,2.7472498725079427e-5,1
EIF3B,2.7472498725079427e-5,1
PRKRIP1,2.7472498725079427e-5,1
TRMT112,2.7472498725079427e-5,1
NOC4L,2.7472498725079427e-5,1
KANSL3,2.7472498725079427e-5,1
KIF18A,2.7472498725079427e-5,1
GTF3C5,2.7472498725079427e-5,1
SNIP1,2.7472498725079427e-5,1
NAA50,2.7472498725079427e-5,1
MRPS25,2.7472498725079427e-5,1
IMP3,2.7472498725079427e-5,1
DNMT1,2.7472498725079427e-5,1
GTF3C3,2.7472498725079427e-5,1
NARS2,2.7472498725079427e-5,1
TSR2,2.7472498725079427e-5,1
RPL8,2.7472498725079427e-5,1
PPWD1,2.7472498725079427e-5,1
RBBP4,2.7472498725079427e-5,1
HAUS5,2.7472498725079427e-5,1
SNRPF,2.7472498725079427e-5,1
NUP160,2.7472498725079427e-5,1
PPP4C,2.7472498725079427e-5,1
ERCC3,2.7472498725079427e-5,1
PRC1,2.7472498725079427e-5,1
METTL16,2.7472498725079427e-5,1
AQR,2.7472498725079427e-5,1
SENP6,2.7472498725079427e-5,1
HAUS4,2.7472498725079427e-5,1
CIAO1,2.7472498725079427e-5,1
DNAJC11,2.7472498725079427e-5,1
RBMX,2.7472498725079427e-5,1
MRPL11,2.7472498725079427e-5,1
OGT,2.7472498725079427e-5,1
PSMB7,2.7472498725079427e-5,1
UXT,2.7472498725079427e-5,1
INTS4,2.7472498725079427e-5,1
SKA1,2.7472498725079427e-5,1
NARS,2.7472498725079427e-5,1
USP37,2.7472498725079427e-5,1
NAA20,2.7472498725079427e-5,1
RPUSD4,2.7472498725079427e-5,1
GINS4,2.7472498725079427e-5,1
C14orf80,2.7472498725079427e-5,1
ATP5A1,2.7472498725079427e-5,1
PHB2,2.7472498725079427e-5,1
XRCC3,2.7472498725079427e-5,1
POLA2,2.7472498725079427e-5,1
DDX6,2.7472498725079427e-5,1
CHD1,2.7472498725079427e-5,1
RAC1,2.7472498725079427e-5,1
RRM1,2.7472498725079427e-5,1
DCPS,2.7472498725079427e-5,1
RTF1,2.7472498725079427e-5,1
POLRMT,2.7472498725079427e-5,1
SMARCA5,2.7472498725079427e-5,1
TAF13,2.7472498725079427e-5,1
INTS5,2.7472498725079427e-5,1
PPP1R8,2.7472498725079427e-5,1
MMS22L,2.7472498725079427e-5,1
FDX1L,2.7472498725079427e-5,1
SF3B4,2.7472498725079427e-5,1
ACTR10,2.7472498725079427e-5,1
PPP2CA,2.7472498725079427e-5,1
ZNF207,2.7472498725079427e-5,1
DHX15,2.7472498725079427e-5,1
NAT10,2.7472498725079427e-5,1
PPAN,2.7472498725079427e-5,1
EIF2B5,2.7472498725079427e-5,1
RPS11,2.7472498725079427e-5,1
SRP72,2.7472498725079427e-5,1
NOL10,2.7472498725079427e-5,1
TRAIP,2.7472498725079427e-5,1
SOD1,2.7472498725079427e-5,1
HDAC3,2.7472498725079427e-5,1
GLRX5,2.7472498725079427e-5,1
GTF2E2,2.7472498725079427e-5,1
MRPS12,2.7472498725079427e-5,1
TOP2A,2.7472498725079427e-5,1
TEFM,2.7472498725079427e-5,1
SACM1L,2.7472498725079427e-5,1
TNPO1,2.7472498725079427e-5,1
BUB1B,2.7472498725079427e-5,1
SLU7,2.7472498725079427e-5,1
WDR5,2.7472498725079427e-5,1
TTC27,2.7472498725079427e-5,1
ALG1,2.7472498725079427e-5,1
NOB1,2.7472498725079427e-5,1
EIF3A,2.7472498725079427e-5,1
MRPS18A,2.7472498725079427e-5,1
HNRNPK,2.7472498725079427e-5,1
MVK,2.7472498725079427e-5,1
NXF1,2.7472498725079427e-5,1
MED4,2.7472498725079427e-5,1
TAF4,2.7472498725079427e-5,1
COPZ1,2.7472498725079427e-5,1
ELP3,2.7472498725079427e-5,1
WDHD1,2.7472498725079427e-5,1
SF1,2.7472498725079427e-5,1
ATP6V1D,2.7472498725079427e-5,1
COPS4,2.7472498725079427e-5,1
SMC2,2.7472498725079427e-5,1
EXOSC9,2.7472498725079427e-5,1
DHX9,2.7472498725079427e-5,1
SS18L2,2.7472498725079427e-5,1
MRPS10,2.7472498725079427e-5,1
EFTUD2,2.7472498725079427e-5,1
TBCC,2.7472498725079427e-5,1
PRPF8,2.7472498725079427e-5,1
NCBP2,2.7472498725079427e-5,1
NSMCE1,2.7472498725079427e-5,1
CCT5,2.7472498725079427e-5,1
EIF3D,2.7472498725079427e-5,1
TUBE1,2.7472498725079427e-5,1
DDX56,2.7472498725079427e-5,1
WEE1,2.7472498725079427e-5,1
CDAN1,2.7472498725079427e-5,1
EIF2S3,2.7472498725079427e-5,1
CCT6A,2.7472498725079427e-5,1
NUDT21,2.7472498725079427e-5,1
UMPS,2.7472498725079427e-5,1
ARL2,2.7472498725079427e-5,1
TCP1,2.7472498725079427e-5,1
MCM3,2.7472498725079427e-5,1
RPLP2,2.7472498725079427e-5,1
ATP6V1E1,2.7472498725079427e-5,1
DIS3,4.907970324382288e-5,1
COPB1,4.907970324382288e-5,1
RARS2,4.907970324382288e-5,1
MRPL40,4.907970324382288e-5,1
SLC35B1,4.907970324382288e-5,1
VPS13D,4.907970324382288e-5,1
DTL,4.907970324382288e-5,1
RPL10A,4.907970324382288e-5,1
SMC6,4.907970324382288e-5,1
TOMM40,4.907970324382288e-5,1
PAK1IP1,4.907970324382288e-5,1
POLR1C,4.907970324382288e-5,1
SFSWAP,4.907970324382288e-5,1
IPO13,4.907970324382288e-5,1
SMC5,4.907970324382288e-5,1
PRPF31,4.907970324382288e-5,1
HARS2,4.907970324382288e-5,1
ATP6V1A,4.907970324382288e-5,1
ORC6,4.907970324382288e-5,1
HARS,4.907970324382288e-5,1
NUP93,4.907970324382288e-5,1
CEBPZ,4.907970324382288e-5,1
POLD3,4.907970324382288e-5,1
ATP6V0B,4.907970324382288e-5,1
AASDHPPT,4.907970324382288e-5,1
UTP3,4.907970324382288e-5,1
GPI,4.907970324382288e-5,1
POLR3A,4.907970324382288e-5,1
NCAPG2,4.907970324382288e-5,1
SNRPE,4.907970324382288e-5,1
SPC25,4.907970324382288e-5,1
CENPN,4.907970324382288e-5,1
HYOU1,4.907970324382288e-5,1
DDX21,4.907970324382288e-5,1
WDR73,4.907970324382288e-5,1
PRPF40A,4.907970324382288e-5,1
HSPA14,4.907970324382288e-5,1
FTSJ3,4.907970324382288e-5,1
MRTO4,4.907970324382288e-5,1
UBA1,4.907970324382288e-5,1
MRPL18,4.907970324382288e-5,1
PSMD11,4.907970324382288e-5,1
GMPPB,4.907970324382288e-5,1
RPL38,4.907970324382288e-5,1
TIMELESS,4.907970324382288e-5,1
GTF2H4,4.907970324382288e-5,1
SRSF7,6.749149293090379e-5,1
THAP1,6.749149293090379e-5,1
MCM3AP,6.749149293090379e-5,1
CDC5L,6.749149293090379e-5,1
CRCP,6.749149293090379e-5,1
TUFM,6.749149293090379e-5,1
QRSL1,6.749149293090379e-5,1
COX15,6.749149293090379e-5,1
TBCE,6.749149293090379e-5,1
PPP2R1A,6.749149293090379e-5,1
DCTN4,6.749149293090379e-5,1
PPP6C,6.749149293090379e-5,1
CTC1,6.749149293090379e-5,1
PSMA2,6.749149293090379e-5,1
UBE2I,6.749149293090379e-5,1
ASNA1,6.749149293090379e-5,1
DAD1,6.749149293090379e-5,1
PCNA,6.749149293090379e-5,1
RPS15A,6.749149293090379e-5,1
ASCC3,6.749149293090379e-5,1
NDOR1,6.749149293090379e-5,1
SYVN1,6.749149293090379e-5,1
ZC3H8,6.749149293090379e-5,1
USO1,6.749149293090379e-5,1
CPSF3,6.749149293090379e-5,1
HAUS7,6.749149293090379e-5,1
SDHA,6.749149293090379e-5,1
DNLZ,6.749149293090379e-5,1
PLRG1,6.749149293090379e-5,1
PSMD4,6.749149293090379e-5,1
TTI1,6.749149293090379e-5,1
CCNB1,6.749149293090379e-5,1
RPS13,6.749149293090379e-5,1
SNAPC2,6.749149293090379e-5,1
TBL3,6.749149293090379e-5,1
ACSL3,6.749149293090379e-5,1
GARS,6.749149293090379e-5,1
CENPL,6.749149293090379e-5,1
PREB,6.749149293090379e-5,1
ARIH1,6.749149293090379e-5,1
HAUS3,6.749149293090379e-5,1
EXOSC6,6.749149293090379e-5,1
GTF2A2,6.749149293090379e-5,1
RBM34,6.749149293090379e-5,1
RCC1,6.749149293090379e-5,1
BRIX1,6.749149293090379e-5,1
MMS19,6.749149293090379e-5,1
ADAT3,8.898767106499587e-5,1
VPS18,8.898767106499587e-5,1
XPO1,8.898767106499587e-5,1
YTHDC1,8.898767106499587e-5,1
PSMC2,8.898767106499587e-5,1
CHMP3,8.898767106499587e-5,1
ATP6V1C1,8.898767106499587e-5,1
TSR1,1.0162590991797673e-4,1
COPB2,1.0162590991797673e-4,1
BARD1,1.0162590991797673e-4,1
KIN,1.0162590991797673e-4,1
MRPS14,1.0162590991797673e-4,1
RTEL1,1.0162590991797673e-4,1
FCF1,1.0162590991797673e-4,1
HEATR1,1.0162590991797673e-4,1
SYMPK,1.0162590991797673e-4,1
CHAF1B,1.0162590991797673e-4,1
DHPS,1.0162590991797673e-4,1
VPS25,1.0162590991797673e-4,1
ARPC4,1.0162590991797673e-4,1
CCNH,1.0162590991797673e-4,1
GPN2,1.0162590991797673e-4,1
EIF4A1,1.0162590991797673e-4,1
AFG3L2,1.0162590991797673e-4,1
NUF2,1.0162590991797673e-4,1
NCAPD2,1.0162590991797673e-4,1
PLK4,1.0162590991797673e-4,1
UTP23,1.0162590991797673e-4,1
POLR1E,1.0162590991797673e-4,1
MRPS18B,1.0162590991797673e-4,1
POLR2I,1.0162590991797673e-4,1
EMC1,1.0162590991797673e-4,1
INTS8,1.0162590991797673e-4,1
RAD21,1.0162590991797673e-4,1
RPF1,1.0162590991797673e-4,1
ALG11,1.0162590991797673e-4,1
YRDC,1.0162590991797673e-4,1
RPL18,1.0162590991797673e-4,1
CPSF2,1.0162590991797673e-4,1
ANAPC5,1.0162590991797673e-4,1
GNL2,1.0162590991797673e-4,1
PDRG1,1.0162590991797673e-4,1
CHMP6,1.0162590991797673e-4,1
RPL9,1.0162590991797673e-4,1
EIF5B,1.0162590991797673e-4,1
AATF,1.0162590991797673e-4,1
RPL12,1.0162590991797673e-4,1
DDX3X,1.0162590991797673e-4,1
DAP3,1.0162590991797673e-4,1
PDPK1,1.0162590991797673e-4,1
WDR92,1.0162590991797673e-4,1
C15orf41,1.0162590991797673e-4,1
GTF3C1,1.0162590991797673e-4,1
POLR2B,1.0162590991797673e-4,1
GMPS,1.0162590991797673e-4,1
COPS5,1.0162590991797673e-4,1
DHX35,1.0162590991797673e-4,1
MRPS18C,1.0162590991797673e-4,1
LSM7,1.0162590991797673e-4,1
ETF1,1.0162590991797673e-4,1
DDX1,1.0162590991797673e-4,1
PRPF4B,1.0162590991797673e-4,1
SKIV2L2,1.0162590991797673e-4,1
ZMAT5,1.0162590991797673e-4,1
ZCCHC9,1.0162590991797673e-4,1
RRP9,1.0162590991797673e-4,1
CPSF1,1.0162590991797673e-4,1
WDR77,1.1845989578592986e-4,1
MRPL41,1.1845989578592986e-4,1
CHERP,1.1845989578592986e-4,1
ATP6V1G1,1.1845989578592986e-4,1
TANGO6,1.1845989578592986e-4,1
SEC13,1.1845989578592986e-4,1
KIF23,1.1845989578592986e-4,1
PCF11,1.1845989578592986e-4,1
COG4,1.1845989578592986e-4,1
AAMP,1.1845989578592986e-4,1
RIOK1,1.1845989578592986e-4,1
CRLS1,1.1845989578592986e-4,1
WDR70,1.1845989578592986e-4,1
C1orf109,1.1845989578592986e-4,1
SSRP1,1.1845989578592986e-4,1
MRPL45,1.1845989578592986e-4,1
