gene,fdr,stat
NIPAL1,0.11288217373336154,0.6746699276613569
CARNS1,1.0880756677662094e-7,4.396959837560388e-6
TMEM9B,0.5181424143480714,0.8247604838466869
KMT2B,0,0
NCK2,0,0
NKX6-2,0,0
MYCL,0.4869546765862286,0.8213799179855183
FOXG1,6.927507691604553e-6,2.827562432379249e-4
TECPR1,0.5017760623529433,0.8228571519435626
SNAP91,0.3107876594587304,0.7949257229500353
MAFK,1.0584742184723792e-6,4.2327192666058444e-5
PCBP1,0,0
OCSTAMP,1.5103164320171564e-4,0.00498721949432801
CHMP1A,0.3268871270548372,0.798534819028698
PKMYT1,0,0
B3GNT4,0.13616107611756242,0.7056248664986697
NIPA1,2.15465922216917e-6,8.573628164321168e-5
CMTM8,0.21462297838257174,0.7620153213959653
ANAPC1,0,0
EIF5AL1,0,0
KAT5,0,0
ADAT2,0,0
RNFT1,0.5130017602354761,0.8241056581101504
UBL4B,0.37595008557293613,0.8073395058351824
MMP28,0.13280311165475517,0.7022604639252559
PRSS41,0.037226332484664296,0.45048017469607005
GATA5,0.06794905506904585,0.576345219853091
BEX1,0.27163943598957546,0.7842593648065194
NT5DC2,0.12831730179554482,0.697681612330063
DPF1,0.20754909641752556,0.7589380115886133
TCEA1,0.03224614787435642,0.411161487373643
L3HYPDH,0.3941716989704884,0.8099331864921908
NCKAP1,1.404398448237632e-13,5.670242053668062e-12
TRAF7,1.3136685549538759e-6,5.32141764162386e-5
PDLIM3,0.27616287081488033,0.785779238054253
GHITM,0.021122763964309087,0.3161401045017278
ABCG1,0.5044729262242411,0.823178050800471
BCL3,0.001459156861188111,0.03847477975250646
SESN1,0.23456280665563087,0.7708022513823816
IFNL3,0.5165362228731873,0.8245567803062319
SKOR1,0.22030013522535818,0.7648843770949547
KCTD1,0.47985044199119026,0.8205207687938944
TBC1D30,2.211188052123427e-10,9.40257749437734e-9
DAPK1,0.05792919634888992,0.5425999381493563
KREMEN1,0.20436689840663289,0.7575704806617919
ASRGL1,1.1242578758844436e-13,3.9825920339353615e-12
FNDC10,3.555171735776828e-13,1.4751089238984605e-11
B4GALT1,5.542402328628105e-14,1.9707568910121154e-12
ADRA1A,0.26937814010714534,0.7835981311169458
PDPK1,0,0
TRIB2,0.4849621807353523,0.8210988945678246
HMGCL,0.5139266470970205,0.8242137434391397
TSPAN13,0.5099507939143857,0.8237821158356261
C5orf24,0.5208829199220396,0.8251142811163947
ASPSCR1,0.2550698753318997,0.7787809269482138
MOCOS,0.2171101043370182,0.7630134208295412
SCARA3,4.818663663280922e-8,1.9472500186745734e-6
GNG7,1.2323334974268134e-5,4.574323783761436e-4
SOCS3,0,0
SH3RF1,0.04111677385790253,0.4724743528758998
THOC7,0,0
MCRIP1,0,0
RMND5B,0.037611009798977704,0.45378341024558766
SEC23B,0.08404954572946546,0.6194773247510141
NDUFV3,0.36093905863758463,0.8048970549893367
RSG1,0.15803343747901868,0.7272989582891927
PRADC1,0,0
RAB5C,0.23770890935140976,0.7719368732432852
LPAR2,0.0869070397836577,0.6256043729360566
GRK3,0.014624495931292145,0.24784777285246018
ADI1,0.2219741802333014,0.765617972123001
POLRMT,0,0
RAB1B,0.0034045054390930475,0.08699540258900906
EDC4,6.943755781200207e-8,2.853978686379044e-6
NCMAP,3.2099038834993535e-7,1.2441429036558205e-5
COPA,0,0
DTYMK,0,0
FAM114A1,6.8365077587143516e-09,2.3133691795518274e-7
CCND2,9.336108335672714e-8,3.679960062008547e-6
TMEM223,0.48574974026467627,0.821208361651052
BRD1,6.427931982289192e-12,2.5065227671206003e-10
VPS26A,3.846739559744579e-6,1.597039620477858e-4
TMEM59L,0.40750785396462114,0.811829558867409
ZNF280C,0.49793070524474115,0.8225015426794356
PLCXD2,0.4956039927530049,0.8222334203716047
JAM2,2.168863342134269e-5,7.711069948344029e-4
RANBP9,2.4930532769799242e-5,9.065534116804441e-4
NGEF,0.5106665886338779,0.8238496136949476
PLEKHG5,0.3424147163113897,0.8014826304165227
KCNA3,0.2620158425402395,0.7812874714198734
DOLK,3.92419209659148e-9,1.3627677031280427e-7
RP9,0.007267605893586183,0.15436228071085145
RNF31,0,0
C1orf21,0.45254141420390087,0.8174521187878182
ATXN2L,0,0
MUL1,0.42397325427425187,0.8140170864374279
C20orf194,6.389260455694272e-5,0.0023782318163714233
ROPN1B,0.46105041819005316,0.8184342116181569
NUDT3,0.4324122687542508,0.8150556210827261
PRRG3,0.280917356594782,0.7871180758557044
NRSN2,0.3618572274469763,0.8051033362988603
SLC20A2,0.10140688067079899,0.6525226134006028
TIGD5,0.20039714909955153,0.755402300024026
C14orf119,0.0086265898803617,0.17326169078456555
ZMAT2,0,0
GFRA4,1.5144938949030505e-8,5.689808230124882e-7
ICA1L,0.02170168527029732,0.324067750105566
OSBPL2,4.1601862059368805e-5,0.0015714307430121366
PCSK1N,0.365964452647945,0.8057783489039063
EPB41L1,0.046436733196964626,0.4983956231858987
NDUFB1,0,0
ELP5,4.367633760435756e-13,1.782729519561599e-11
CPT1C,0.06728733516781685,0.5738889112108343
CNOT3,0,0
AGTPBP1,0.3698958717149342,0.8063519509844195
SPDYC,0.04787917520545215,0.5045726947784109
BCL7A,0.487912861666713,0.821495336715884
CTSD,0.18303458250156004,0.7453757561216503
UNC119B,0.1581034864073455,0.7274611758478917
ALCAM,6.868241841553666e-4,0.01952889009100167
GTF2F1,0,0
TEFM,0,0
TDRD6,0.03284334603793432,0.41783801476264404
FOXI3,0.06824353065953558,0.5769539981910504
TCTEX1D4,0.15409668342839783,0.7238761460828911
ZXDA,1.1639035163416622e-11,4.191850200285785e-10
SLCO2A1,6.980859128427184e-7,2.6917547257254704e-5
CEP164,0.4604731888504542,0.8183718369516968
PROK2,2.202281868087828e-11,8.396602302340739e-10
TRDMT1,0.2674112511505487,0.7829955665063935
PWWP2B,0.4569727060740515,0.8179453535851071
CAMK1,0,0
PIGY,0.256686414978935,0.7795366250178486
CXCL5,0.48068146673277284,0.820626142051355
RBMX2,0,0
POLR2E,0,0
UBE2N,0.0943462825785839,0.6396864239781561
PMEPA1,1.5507805299107509e-16,8.43769498715119e-15
PRPF4,0,0
BTAF1,3.9245173508745e-8,1.5681047054183495e-6
ECHDC1,0.0016595233020263453,0.044697227543574525
GLUD1,0.158873527323539,0.7281867511601141
MOB3A,0.32553625822078847,0.7982655858257215
SEC61A2,0.022240014001749502,0.3267658739559959
NUP54,0,0
