gene,fdr,category
UROD,0.010723690773067332,1
DCTN4,0.010723690773067332,1
EIF2B5,0.010723690773067332,1
RPUSD4,0.010723690773067332,1
ACSL3,0.010723690773067332,1
RPP14,0.010934726368159203,1
TTI1,0.011048757687576875,1
MRPS6,0.011048757687576875,1
HNRNPK,0.011048757687576875,1
NUP133,0.011048757687576875,1
RAE1,0.011048757687576875,1
USP39,0.011256147239263804,1
TMED2,0.011378955042527339,1
UBR4,0.011378955042527339,1
COPB2,0.011378955042527339,1
RPTOR,0.011378955042527339,1
PRKRIP1,0.011378955042527339,1
RRP9,0.011597087378640777,1
CDC23,0.012046351515151515,1
SMC6,0.012189362214199759,1
DMAP1,0.012189362214199759,1
MRPS12,0.012189362214199759,1
RBBP6,0.012189362214199759,1
LAMTOR2,0.012189362214199759,1
UXT,0.012189362214199759,1
ATP6V1B2,0.012558661887694146,1
EMC1,0.012558661887694146,1
EIF4E,0.012558661887694146,1
SSU72,0.012558661887694146,1
MRPL12,0.012665940828402365,1
URI1,0.012665940828402365,1
DDX5,0.012665940828402365,1
PSMC5,0.012665940828402365,1
ATIC,0.012665940828402365,1
CHMP4B,0.012665940828402365,1
CTDNEP1,0.012771207502930832,1
CCNA2,0.012771207502930832,1
IARS2,0.012771207502930832,1
DNMT1,0.012771207502930832,1
STX18,0.012889488372093024,1
PSMB5,0.012889488372093024,1
SLC30A9,0.012889488372093024,1
GTF3C4,0.012889488372093024,1
NOP10,0.01303593063583815,1
RFT1,0.01309041095890411,1
STRIP1,0.01309041095890411,1
CSE1L,0.01309041095890411,1
RPP30,0.01309041095890411,1
UQCRFS1,0.01309041095890411,1
ATXN7L3,0.01309041095890411,1
POLR3A,0.01309041095890411,1
WDR46,0.01309041095890411,1
MRPL28,0.013278268792710705,1
TSFM,0.013434739229024944,1
RNGTT,0.013434739229024944,1
DDX27,0.013434739229024944,1
MRPS24,0.013958202247191012,1
OSBP,0.013958202247191012,1
THG1L,0.013958202247191012,1
TAF6,0.014275406911928652,1
SF3B4,0.014275406911928652,1
TIMM23,0.014275406911928652,1
CENPK,0.01444017777777778,1
AATF,0.014539448732083793,1
SS18L2,0.014539448732083793,1
C12orf45,0.014539448732083793,1
POP1,0.014539448732083793,1
POLR2C,0.014539448732083793,1
NHP2,0.014733920704845816,1
LRR1,0.014895192096597147,1
BUB1B,0.014895192096597147,1
SRSF1,0.015490558598028479,1
DNTTIP2,0.015631406761177757,1
INTS7,0.015631406761177757,1
MMS19,0.015631406761177757,1
LYRM4,0.015788173913043477,1
LAS1L,0.015788173913043477,1
CDCA8,0.015788173913043477,1
METAP2,0.01614810695187166,1
FNTB,0.01614810695187166,1
ANKLE2,0.01614810695187166,1
NVL,0.01614810695187166,1
POP5,0.01614810695187166,1
DYNLRB1,0.01614810695187166,1
WDR92,0.016282854100106495,1
TOP2A,0.016282854100106495,1
DNAJC11,0.017024475079533405,1
DARS2,0.017024475079533405,1
EXOSC4,0.018018728813559322,1
NUP98,0.018201904761904763,1
GINS4,0.018365279831045408,1
RPS5,0.018469579831932773,1
LUC7L3,0.018469579831932773,1
PNO1,0.018469579831932773,1
ASCC3,0.018469579831932773,1
OGDH,0.018469579831932773,1
CCDC84,0.01857278996865204,1
TMEM199,0.01857278996865204,1
EXOC1,0.01857278996865204,1
RPL9,0.01857278996865204,1
PUF60,0.018674927234927235,1
INTS4,0.018674927234927235,1
CCT2,0.018674927234927235,1
CHMP2A,0.018698661174047376,1
WEE1,0.018698661174047376,1
FARSB,0.018698661174047376,1
DHFR,0.018698661174047376,1
NUP93,0.018698661174047376,1
NSMCE1,0.018698661174047376,1
BRF2,0.01874108273748723,1
SNRNP35,0.01874108273748723,1
PHAX,0.01874108273748723,1
RTEL1,0.01874108273748723,1
ATP6V1A,0.01874108273748723,1
DHX9,0.01874108273748723,1
PKMYT1,0.01874108273748723,1
DHX35,0.018840081300813008,1
DSCC1,0.018840081300813008,1
CEBPZ,0.018840081300813008,1
SUPT4H1,0.018957246963562754,1
DDX59,0.018957246963562754,1
ALG11,0.018957246963562754,1
AASDHPPT,0.018957246963562754,1
ELP5,0.019131324570273004,1
ZC3H8,0.019285570131180627,1
DHX8,0.019285570131180627,1
WDR33,0.019439194360523666,1
ZBTB11,0.019439194360523666,1
SURF6,0.0199362888665998,1
DDX56,0.0199362888665998,1
YKT6,0.0199362888665998,1
DNAJA3,0.020087687687687684,1
PIK3C3,0.02036836653386454,1
WARS2,0.02036836653386454,1
PSMA3,0.02036836653386454,1
SNW1,0.02036836653386454,1
CCNH,0.020497477656405163,1
GARS,0.020497477656405163,1
ANAPC10,0.020646263627353816,1
TBCE,0.020815049504950497,1
CCNB1,0.021172542037586548,1
CRNKL1,0.021718181818181817,1
XRCC2,0.022240788954635108,1
QRSL1,0.022595467980295564,1
GTF3C1,0.022926882989183876,1
TIMM10,0.023092102161100195,1
TIMM13,0.023120858536585364,1
DDX20,0.023120858536585364,1
AKIRIN2,0.023120858536585364,1
NEDD1,0.023120858536585364,1
MRPL38,0.023120858536585364,1
HARS2,0.023611128404669265,1
SYS1,0.023727798254122214,1
YEATS2,0.023727798254122214,1
ESPL1,0.02476796905222437,1
C21orf59,0.025273590733590735,1
