gene,fdr,category
CENPL,9.139053364990884e-5,1
CENPM,4.77581656899766e-5,1
CENPN,1.4974491152008909e-4,1
CENPO,0.9999999999985838,1
CENPP,0.9999999999985838,1
CENPQ,0.3552457015803435,1
CENPT,0.4833421359998875,1
CENPW,8.464079570296614e-5,1
CEP152,0.93199042605497,1
CEP192,0.022563252967420434,1
CEP57,0.002589969542802642,1
CEP85,0.02593739125540484,1
CEP97,0.04068610096376174,1
CFDP1,0.00879588707633953,1
CHAF1A,8.544810738809705e-4,1
CHAF1B,1.5143152605844255e-7,1
CHD1,0.013943204891645898,1
CHD4,5.699446746609891e-5,1
CHEK1,2.716810667585093e-7,1
CHERP,0.0016895447817701604,1
CHMP2A,0.00032920086602700773,1
CHMP3,0.005319238311963224,1
CHMP4B,1.4236728876022988e-4,1
CHMP6,0.0031199995933184044,1
CIAO1,2.9745092236632686e-5,1
CINP,9.007991394370729e-4,1
CKAP5,4.329216443623832e-5,1
CLASRP,0.10335778063643267,1
CLNS1A,3.941129379108229e-7,1
CLP1,2.333055387581748e-6,1
CLTC,3.716283627686561e-5,1
CNBP,0.9448427532557786,1
CNOT1,0.00452611072803515,1
CNOT2,0.9999999999985838,1
CNOT3,7.121955255989343e-5,1
COA3,0.14729054370553538,1
COA5,0.0010403386073532432,1
COASY,4.875038601933901e-5,1
COG2,0.005011373367916902,1
COG3,1.1060952956007591e-4,1
COG4,5.686857881243233e-4,1
COG8,5.834561370561151e-4,1
COL9A3,0.9999999999985838,1
COMTD1,0.9999999999985838,1
COPA,3.775472819707355e-7,1
COPB1,3.865712021060286e-5,1
COPB2,1.5239077963102879e-4,1
COPE,0.9164386750082725,1
COPG1,0.002695540633194804,1
COPS3,0.014649252811256256,1
COPS4,3.9668720401084476e-5,1
COPS5,4.2460662267071766e-5,1
COPS6,2.784884426944046e-5,1
COPZ1,8.35116546547696e-5,1
COQ2,0.9999999999985838,1
COQ5,0.16054217361100068,1
COX10,0.3204740408875075,1
COX15,1.1795477177803523e-5,1
COX4I1,2.346208405930591e-4,1
COX5B,0.018524357730868725,1
COX6B1,0.0025586889691000757,1
CPOX,0.9999999999985838,1
CPSF1,5.290515020974523e-4,1
CPSF2,3.156602578768819e-8,1
CPSF3,6.799421299481927e-8,1
CPSF4,2.922434798728007e-4,1
CPSF6,0.19703093733252036,1
CRCP,2.4273793108266345e-4,1
CRIPT,0.14993157453268438,1
CRKL,0.9999999999985838,1
CRLS1,0.017028248188329424,1
CRNKL1,1.6886583100102733e-4,1
CSE1L,3.5337689559309044e-5,1
CSNK1A1,1.5946686416455065e-7,1
CSNK2B,2.1729130608161284e-06,1
CSTF1,2.333055387581748e-6,1
CSTF3,1.0030092256813709e-4,1
CT62,0.9999999999985838,1
CTC1,0.0010187190334711908,1
CTCF,0.0059829414833623305,1
CTDNEP1,0.0014035891406393862,1
CTDP1,3.494331576373947e-6,1
CTNNBL1,2.5358256633157423e-5,1
CTPS1,0.017675537396407693,1
CTR9,0.0010623279386063726,1
CTU1,1.0742756163396844e-4,1
CTU2,9.13525070418189e-5,1
CUL1,0.004784959253578396,1
CUL2,0.001169428701006493,1
CUL3,0.04615813209091453,1
CWC22,1.184211244632764e-4,1
CWF19L2,0.15389952195676898,1
CYFIP1,0.4399481652748683,1
DAD1,1.6850518284475044e-6,1
DAP3,3.583136836751223e-4,1
DARS,1.1878998406821401e-6,1
DARS2,6.917677724190711e-4,1
DBR1,1.768029512421804e-5,1
DCAF7,0.14864681820651218,1
DCLRE1B,0.021714120109876073,1
DCPS,2.333055387581748e-6,1
DCTN2,0.01851582474684595,1
DCTN4,0.0010063580455255395,1
DCTN5,3.2985324681828844e-7,1
DCTN6,1.0139506964112692e-5,1
DDB1,7.306853858047892e-5,1
DDI2,0.16662392699509526,1
DDN,0.9999999999985838,1
DDOST,0.0035113658935045818,1
DDX1,0.0010510962211325978,1
DDX18,4.195836319942359e-7,1
DDX20,5.494625655553694e-5,1
DDX21,8.117040754237773e-7,1
DDX23,9.934311167625987e-5,1
DDX24,0.12400052127155434,1
DDX27,9.339666942007135e-4,1
DDX39B,0.9999999999985838,1
DDX3X,1.6380223211079874e-4,1
DDX41,1.3750146624738334e-4,1
DDX42,2.1196840132912988e-4,1
DDX46,1.240395753895704e-6,1
DDX47,2.2691694772826904e-7,1
DDX49,5.072969162461248e-4,1
DDX5,1.134134642480816e-6,1
DDX51,2.0494462647348717e-6,1
DDX52,2.7844530589733616e-4,1
DDX54,1.903020367365167e-5,1
DDX55,6.627159553651686e-5,1
DDX56,7.733177691699232e-5,1
DDX59,4.874936423518936e-4,1
DDX6,3.980919602269643e-4,1
DGCR8,3.511830679657198e-4,1
DHDDS,2.07932831942082e-4,1
DHFR,1.558580672093645e-7,1
DHODH,2.7982477437876486e-4,1
DHPS,4.6154828632730526e-7,1
DHX15,7.33013483581358e-5,1
DHX16,2.144592668571525e-4,1
DHX33,1.3137630391062076e-4,1
DHX35,0.0030409084673885785,1
DHX36,6.554612553884578e-8,1
DHX37,4.256522319941344e-7,1
DHX38,0.04258070381591646,1
DHX8,2.605163419561708e-4,1
DHX9,2.0664193308249037e-5,1
DICER1,0.03399346806027126,1
DIDO1,0.10778923690160681,1
DIEXF,0.0030253572909922106,1
DIMT1,0.02420502873454617,1
DIS3,8.80357433033267e-5,1
DKC1,2.0193904988520427e-5,1
DLD,0.020860814428842866,1
DLST,6.097066610634984e-6,1
DMAP1,3.4627837403186125e-4,1
DMRTC2,0.9999999999985838,1
DNA2,1.719578537295874e-7,1
DNAJA1,0.09072336584628579,1
DNAJA3,4.205026820721076e-4,1
DNAJC11,9.634134959211225e-5,1
DNAJC2,0.002495382233206766,1
DNAJC9,3.498127672885014e-6,1
DNLZ,1.6124000355159133e-4,1
DNM1L,9.951774854367867e-6,1
DNM2,3.255539926685398e-4,1
DNMT1,6.352261082090627e-4,1
DNTTIP2,0.0020508473937967237,1
DOLK,3.4462034499520305e-4,1
DONSON,0.009367672988720278,1
DOT1L,0.20428580756471731,1
DPAGT1,9.666723721300091e-6,1
DPH1,0.9999999999985838,1
DPH5,0.3591603033029836,1
DPM1,0.9999999999985838,1
DPM3,0.9999999999985838,1
DR1,3.389043677340088e-4,1
DRAP1,0.1923613428037799,1
DROSHA,4.7676753403679375e-4,1
DSCC1,9.121348323079722e-4,1
DSN1,0.3561201169934979,1
DTL,2.235349970947693e-4,1
DTX4,0.9999999999985838,1
DTYMK,1.4697810156305205e-5,1
DUSP12,0.010441099555143657,1
DYNC1H1,1.1713576041513876e-4,1
DYNLRB1,3.342622171314123e-4,1
E2F3,0.9999999999985838,1
E4F1,0.0018390397035695015,1
EBNA1BP2,0.008058457295664954,1
ECD,2.9747080948652077e-6,1
ECT2,3.4941178832923977e-4,1
EEF2,0.02232253348453024,1
EFTUD2,4.537868555245397e-8,1
EIF1,0.0021544192957253247,1
EIF1AD,0.0022144593142984473,1
EIF2B1,0.001679752328482168,1
EIF2B2,2.720484850523998e-5,1
EIF2B3,5.325173572477751e-5,1
EIF2B4,3.878129643164081e-4,1
EIF2B5,1.698181543826365e-7,1
EIF2S1,1.2969907034878686e-6,1
EIF2S3,2.2038798876012588e-5,1
EIF3A,7.002266102931967e-6,1
EIF3B,2.6117368151638803e-6,1
EIF3D,8.352775134025668e-5,1
EIF3G,0.0019902448643403063,1
EIF3H,0.0027746847438688484,1
EIF3I,6.573492730258587e-6,1
EIF3J,0.12999774626363325,1
EIF3L,0.3584234674015476,1
EIF3M,0.18417661913374805,1
EIF4A1,1.044439433756632e-6,1
EIF4A3,5.581917789776188e-9,1
EIF4E,8.938501896889609e-5,1
EIF4G1,0.00158476150259442,1
EIF5,7.691638903214914e-8,1
EIF5B,3.4450396691817364e-4,1
EIF6,1.1208118262996106e-5,1
ELAC2,4.0955095243541684e-4,1
ELL,0.26907559337880704,1
ELP2,8.401242898109506e-7,1
ELP3,3.4519782523044176e-7,1
ELP4,0.053240244671077804,1
ELP5,9.756109390149675e-4,1
ELP6,0.0020164665974241776,1
EMC1,4.5065680310524286e-4,1
ENO1,1.952897451766115e-6,1
ENOPH1,0.9999999999985838,1
EPRS,3.18733827984372e-7,1
ERCC1,0.22820008647715986,1
ERCC2,9.55476016963251e-7,1
ERCC3,3.0479357208105286e-5,1
ERCC4,0.522206181027629,1
ERCC6L,0.3683057337566782,1
ESF1,0.004162609146610539,1
ESPL1,4.2176812234803897e-4,1
ETF1,2.6872712120200457e-6,1
EWSR1,0.5152549363573987,1
EXOC1,0.0060946766953674444,1
EXOC3,0.0458726518090833,1
EXOC4,0.003242793539229882,1
EXOSC1,0.011927466271346563,1
EXOSC10,0.0014683707808627214,1
EXOSC2,1.2176143462188411e-5,1
EXOSC3,0.04764002897367926,1
EXOSC4,4.797339167092138e-5,1
EXOSC5,4.114903945913547e-4,1
EXOSC6,0.009944885204516253,1
EXOSC7,2.1416463390426592e-4,1
EXOSC8,4.050020543402494e-5,1
EXOSC9,2.1202802101827345e-6,1
FAM210A,0.04430197098221035,1
FAM50A,0.7917381967544752,1
FAM89B,0.41674355651318207,1
FAM96B,5.3371281317514935e-8,1
FAM98B,8.429767031286025e-5,1
FANCF,0.9999999999985838,1
FANCI,0.015628242522021194,1
FARSA,1.2773070230923932e-5,1
FARSB,5.5985313495527294e-5,1
FBL,2.4967241964356036e-9,1
FCF1,1.1983523056529874e-6,1
FDX1L,7.733177691699232e-5,1
FEN1,1.903554962339917e-6,1
FIP1L1,5.252032232095574e-5,1
FKBPL,0.1175227015970745,1
FNBP4,0.04382541635741973,1
FNTB,4.053740912800769e-5,1
FTSJ3,0.0038924186149106384,1
G6PD,7.633089384601443e-5,1
GADD45GIP1,0.0011282771010625422,1
GAK,0.9999999999985838,1
GAR1,0.283970508454441,1
GARS,8.194194853697944e-5,1
GART,5.057789366284409e-5,1
GBF1,0.10241104713660378,1
GEMIN2,0.003383041222604352,1
GEMIN5,0.06129915314801017,1
GET4,1.509521648902968e-4,1
GFER,0.0023011513902754933,1
GFM1,6.8916397221835445e-6,1
GFM2,2.753657330272551e-5,1
GGPS1,2.018571973797273e-5,1
GID8,0.6838689263150625,1
GINS2,6.054589415575578e-6,1
GINS3,1.0142603080880916e-5,1
GINS4,0.0027771544216199226,1
GLE1,0.11655742363244669,1
GLI4,0.9999999999985838,1
GLRX3,0.019272118839680514,1
GLRX5,5.037027431323966e-6,1
GMNN,1.2016051229897608e-4,1
GMPPB,0,1
GMPS,1.5063202345484807e-5,1
GNB1L,4.284880082573364e-5,1
GNL2,3.8920550350337467e-5,1
GNL3,2.9714221934665795e-5,1
GNL3L,4.188086755742006e-5,1
GON4L,0.019241527364108432,1
GOSR2,1.9372262718712125e-5,1
GPI,4.103715367734652e-5,1
GPKOW,0.8190390170001647,1
GPN1,5.4864707484996005e-6,1
GPN2,1.68503650426805e-10,1
GPN3,0.13314443642406168,1
GPS1,0.004486139081290805,1
GRB2,0.9320126327257979,1
GRPEL1,3.951781861657968e-6,1
GRWD1,0.003360248808472557,1
GSPT1,0.0024374795767908605,1
GTF2A1,0.033328996930324824,1
GTF2A2,7.384541835677055e-5,1
GTF2B,6.490549601124013e-5,1
GTF2E1,0.15904491391847947,1
GTF2E2,0.0010687096543422281,1
GTF2H3,9.625125476384108e-4,1
GTF2H4,0.005373295003363964,1
GTF3C1,0.014028200362398466,1
GTF3C2,0.015739278782649083,1
GTF3C3,2.1657907266285436e-4,1
GTF3C4,5.174319046906035e-4,1
GTF3C5,0.005895956374954134,1
GTPBP4,2.3435403049537942e-7,1
GTPBP8,0.0029098229204205977,1
GUK1,2.6376098658389732e-5,1
H2AFX,0.15990802749995833,1
