gene,fdr,category
COPA,0.004207266283844442,1
COPB1,0.1158777356155126,1
COPB2,0.01778279410038923,1
COPE,1,1
COPG1,1,1
COPS3,0.4753352259428053,1
COPS4,0.23878112829131776,1
COPS5,0.01694337800447329,1
COPS6,0.07834296427662116,1
COPZ1,0.19010782799233,1
COQ2,1,1
COQ5,1,1
COX10,1,1
COX15,0.06760829753919818,1
COX4I1,0.03715352290971726,1
COX5B,0.6039486293763798,1
COX6B1,1,1
CPOX,1,1
CPSF1,0.1927524913190936,1
CPSF2,0.02552701302661247,1
CPSF3,0.02301441817408509,1
CPSF4,0.3647539469256078,1
CPSF6,0.8394599865193975,1
CRCP,0.5248074602497725,1
CRIPT,1,1
CRKL,1,1
CRLS1,0.34994516702835726,1
CRNKL1,0.049888448746001214,1
CSE1L,0.03047894989627983,1
CSNK1A1,1,1
CSNK2B,0.006208690342300638,1
CSTF1,0.8109610578538408,1
CSTF3,0.01778279410038923,1
CT62,1,1
CTC1,0.02890679882365476,1
CTCF,1,1
CTDNEP1,0.23878112829131776,1
CTDP1,0.07498942093324558,1
CTNNBL1,0.10864256236170655,1
CTPS1,0.7112135136533291,1
CTR9,0.24099054286865948,1
CTU1,0.48752849010338634,1
CTU2,0.042169650342858224,1
CUL1,0.24774220576332856,1
CUL2,0.21928049353504486,1
CUL3,1,1
CWC22,0.3467368504525316,1
CWF19L2,1,1
CYFIP1,1,1
DAD1,0.05508076964054035,1
DAP3,0.4216965034285822,1
DARS,0.008851156098308357,1
DARS2,0.9289663867799364,1
DBR1,0.2588212915153092,1
DCAF7,1,1
DCLRE1B,1,1
DCPS,0.17418068733916142,1
DCTN2,0.0993116048420934,1
DCTN4,0.23014418174085083,1
DCTN5,0.0019054607179632462,1
DCTN6,1,1
DDB1,0.6714288529259523,1
DDI2,1,1
DDN,1,1
DDOST,0.954992586021436,1
DDX1,1,1
DDX18,0.016595869074375606,1
DDX20,0.007211074791828998,1
DDX21,0.008892011178579481,1
DDX23,0.05520774392807573,1
DDX24,0.8892011178579484,1
DDX27,0.08317637711026708,1
DDX39B,1,1
DDX3X,0.21183611352485016,1
DDX41,0.01039920165829059,1
DDX42,0.0017418068733916145,1
DDX46,0.04159106104940221,1
DDX47,0.1651961798229015,1
DDX49,0.2570395782768864,1
DDX5,0.21727011788637443,1
DDX51,0.008871560120379608,1
DDX52,0.06561452663029053,1
DDX54,0.021037784397664752,1
DDX55,0.11066237839776664,1
DDX56,0.03341950400261143,1
DDX59,0.8830799004185628,1
DDX6,0.16982436524617442,1
DGCR8,0.1749846688624657,1
DHDDS,0.1076465213629835,1
DHFR,0.036982817978026626,1
DHODH,0.2642408757321947,1
DHPS,0.007311390834834172,1
DHX15,0.2546830252585041,1
DHX16,0.18197008586099836,1
DHX33,0.009099132726322517,1
DHX35,1,1
DHX36,0.24831331052955705,1
DHX37,0.023442288153199226,1
DHX38,0.9099132726322515,1
DHX8,0.05559042572704037,1
DHX9,0.015812480392703835,1
DICER1,0.43451022417157154,1
DIDO1,1,1
DIEXF,0.5997910762555094,1
DIMT1,1,1
DIS3,0.005741164622073274,1
DKC1,0.04120975190973302,1
DLD,0.5248074602497725,1
DLST,0.009527961640236522,1
DMAP1,0.4335108783875289,1
DMRTC2,1,1
DNA2,0.001629296032639723,1
DNAJA1,1,1
DNAJA3,0.29512092266663853,1
DNAJC11,0.1233104833228909,1
DNAJC2,1,1
DNAJC9,0.14421153515248689,1
DNLZ,1,1
DNM1L,0.11091748152624012,1
DNM2,0.04405548635065532,1
DNMT1,0.974989637717387,1
DNTTIP2,0.08413951416451952,1
DOLK,0.027164392688390823,1
DONSON,0.19769696401118608,1
DOT1L,0.610942024905572,1
DPAGT1,0.2703958364108844,1
DPH1,1,1
DPH5,1,1
DPM1,1,1
DPM3,1,1
DR1,0.13963683610559377,1
DRAP1,0.727779804536824,1
DROSHA,1,1
DSCC1,0.40550853544838383,1
DSN1,1,1
DTL,0.3443499307633385,1
DTX4,1,1
DTYMK,0.015170503674593369,1
DUSP12,0.516416369272071,1
DYNC1H1,0.019543394557753942,1
DYNLRB1,1,1
E2F3,1,1
E4F1,0.06870684400142321,1
EBNA1BP2,1,1
ECD,0.09594006315159331,1
ECT2,0.18706821403658005,1
EEF2,0.6053408747539135,1
EFTUD2,0.0995405417351527,1
EIF1,0.015523870099580825,1
EIF1AD,0.3040885025676279,1
EIF2B1,0.43451022417157154,1
EIF2B2,0.028379190284415566,1
EIF2B3,0.1294195841449986,1
EIF2B4,0.011803206356517298,1
EIF2B5,0.610942024905572,1
EIF2S1,0.01694337800447329,1
EIF2S3,0.07396052750582378,1
EIF3A,0.015031419660900224,1
EIF3B,0.6266138646723354,1
EIF3D,0.0403645392967605,1
EIF3G,1,1
EIF3H,0.11168632477805612,1
EIF3I,0.004581418867145335,1
EIF3J,1,1
EIF3L,1,1
EIF3M,1,1
EIF4A1,0.06137620051647943,1
EIF4A3,0.328095293113119,1
EIF4E,0.08317637711026708,1
EIF4G1,0.09772372209558107,1
EIF5,0.007585775750291836,1
EIF5B,0.28840315031266056,1
EIF6,4.0550853544838394e-4,1
ELAC2,0.6025595860743578,1
ELL,0.18238957023196378,1
ELP2,0.0033806483620598153,1
ELP3,0.006760829753919818,1
ELP4,1,1
ELP5,0.5970352865838369,1
ELP6,0.8511380382023764,1
EMC1,0.5520774392807574,1
ENO1,0.013427649611378635,1
ENOPH1,0.9527961640236519,1
EPRS,0.4385306977749857,1
ERCC1,1,1
ERCC2,0.02523480772480574,1
ERCC3,0.059020108017184415,1
ERCC4,1,1
ERCC6L,1,1
ESF1,0.1651961798229015,1
ESPL1,0.14996848355023737,1
ETF1,0.0076913044028660985,1
EWSR1,1,1
EXOC1,0.6918309709189365,1
EXOC3,1,1
EXOC4,0.8279421637123342,1
EXOSC1,1,1
EXOSC10,0.8531001140175895,1
EXOSC2,0.05610479760324706,1
EXOSC3,1,1
EXOSC4,0.0790678627999825,1
EXOSC5,0.32885163087598307,1
EXOSC6,1,1
EXOSC7,0.027861211686297706,1
EXOSC8,0.0028973435877013244,1
EXOSC9,0.7533555637337174,1
FAM210A,1,1
FAM50A,1,1
FAM89B,1,1
FAM96B,0.13963683610559377,1
FAM98B,0.12705741052085415,1
FANCF,1,1
FANCI,1,1
FARSA,0.009549925860214359,1
FARSB,0.03357376142429547,1
FBL,0.004027170343254591,1
FCF1,0.027478941531023975,1
FDX1L,0.07550922276654337,1
FEN1,0.422668614265603,1
FIP1L1,0.07979946872679765,1
FKBPL,1,1
FNBP4,0.6652731562017413,1
FNTB,1,1
FTSJ3,0.23280912576650079,1
G6PD,0.516416369272071,1
GADD45GIP1,1,1
GAK,1,1
GAR1,1,1
GARS,0.13031667784522993,1
GART,0.09977000638225536,1
GBF1,1,1
GEMIN2,0.7906786279998251,1
GEMIN5,1,1
GET4,0.10568175092136585,1
GFER,0.370680721782576,1
GFM1,0.003944573020752785,1
GFM2,0.01999861869632744,1
GGPS1,0.17701089583174212,1
GID8,1,1
GINS2,0.02523480772480574,1
GINS3,0.21677041048196946,1
GINS4,1,1
GLE1,1,1
GLI4,0.8953647655495938,1
GLRX3,1,1
GLRX5,0.01,1
GMNN,0.03069021988391158,1
GMPPB,0.008072350302488382,1
GMPS,0.1435489433353656,1
GNB1L,1,1
GNL2,0.22335722228305316,1
GNL3,0.029040226544644512,1
GNL3L,0.05382697825162884,1
GON4L,1,1
GOSR2,0.007211074791828998,1
GPI,0.09977000638225536,1
GPKOW,1,1
GPN1,4.415704473533125e-4,1
GPN2,0.01238796586530369,1
GPN3,1,1
GPS1,1,1
GRB2,1,1
GRPEL1,0.024831331052955704,1
GRWD1,0.8053784411990667,1
GSPT1,0.8433347577642754,1
GTF2A1,1,1
GTF2A2,0.025118864315095794,1
GTF2B,0.038547835766577186,1
GTF2E1,1,1
GTF2E2,0.9862794856312105,1
GTF2H3,0.995405417351527,1
GTF2H4,0.16143585568264862,1
GTF3C1,1,1
GTF3C2,1,1
GTF3C3,0.007211074791828998,1
GTF3C4,0.07244359600749903,1
GTF3C5,0.26607250597988097,1
GTPBP4,0.0013520725631942765,1
GTPBP8,0.18323144223712115,1
GUK1,0.27605778562203453,1
H2AFX,0.9840111057611337,1
HARS,0.015031419660900224,1
HARS2,0.333426412763235,1
HAUS1,0.13995873225726183,1
HAUS3,0.1485935642287007,1
HAUS4,0.06441692655151772,1
HAUS5,0.11220184543019636,1
HAUS7,0.8472274141405964,1
HAUS8,0.6123503917247735,1
HCFC1,0.27797132677592884,1
HCFC1R1,1,1
HDAC3,0.0057809604740571814,1
HEATR1,0.006208690342300638,1
HECTD1,1,1
HGS,1,1
HINFP,0.14996848355023737,1
HIST1H4A,1,1
HJURP,0.45603691595129614,1
HM13,1,1
HMGCR,0.3926449353995998,1
HMGCS1,0.02301441817408509,1
HNRNPA2B1,0.744731973905989,1
HNRNPH1,0.06353309318517436,1
HNRNPK,0.23659196974857583,1
HNRNPM,1,1
HNRNPU,0.09418895965228413,1
HOXC6,1,1
HSCB,0.0013520725631942765,1
HSD17B10,0.12735030810166617,1
HSPA14,0.1828100216142743,1
HSPA5,0.00316956746304349,1
HSPA9,1.8836490894898002e-4,1
HTATSF1,0.4786300923226383,1
HUS1,0.30060763026282306,1
HUWE1,0.1527566058238073,1
HYOU1,0.7177942912713617,1
IARS,0.059703528658383694,1
IARS2,0.022490546058357815,1
IBA57,0.5942921586155726,1
IDH3A,0.055462571295791074,1
IER2,1,1
IGBP1,0.3054921113215513,1
ILF2,0.057279603098582925,1
ILF3,0.015667510701081494,1
ILK,1,1
IMMT,1,1
IMP3,0.251188643150958,1
IMP4,0.021827299118430014,1
INCENP,1,1
INO80,0.23173946499684786,1
INO80B,1,1
INTS1,0.051760683195056764,1
INTS10,1,1
INTS2,1,1
INTS3,1,1
INTS4,0.12274392311584072,1
INTS5,0.04830588020397726,1
INTS6,0.010185913880541169,1
INTS7,0.580764417521312,1
INTS8,0.5675446054085471,1
INTS9,0.1803017740859569,1
IPO11,0.3258367010020088,1
IPO13,0.7144963260755134,1
IPO7,0.24099054286865948,1
IPO9,0.17378008287493754,1
ISCU,0.04518559443749224,1
ISG20L2,0.251188643150958,1
ISY1,0.039810717055349734,1
ITGAV,0.7780365510398041,1
ITGB5,1,1
JUNB,1,1
KANSL1,0.11091748152624012,1
KANSL2,0.5754399373371569,1
KANSL3,0.41114972110452225,1
KARS,0.011803206356517298,1
KAT2A,1,1
KAT8,0.4786300923226383,1
KATNB1,1,1
KCTD10,1,1
KDM8,1,1
KDSR,1,1
KEAP1,1,1
KIAA0100,1,1
KIAA1524,0.1355189412351036,1
KIF11,0.04255984131337431,1
KIF18A,0.015031419660900224,1
KIF23,0.16982436524617442,1
KIF2C,1,1
KIN,0.12133888504649772,1
KLF16,1,1
KNTC1,1,1
KPNB1,0.06918309709189366,1
KRI1,1,1
KRR1,0.02301441817408509,1
KTI12,0.17060823890031235,1
LAGE3,1,1
LAMTOR2,0.3372873086588689,1
LARS,0.010641430182243158,1
LARS2,0.005533501092157366,1
LAS1L,0.22438819237827662,1
LEMD2,1,1
LENG1,1,1
LENG8,1,1
LIAS,0.2488857318282391,1
LIN52,0.8433347577642754,1
LIN7C,1,1
LONP1,0.006208690342300638,1
LRPPRC,0.057279603098582925,1
LRR1,0.3837072454922788,1
LSG1,0.08317637711026708,1
LSM11,0.5571857489319298,1
LSM4,0.27797132677592884,1
LSM7,0.186637969083467,1
LTV1,0.7177942912713617,1
LUC7L3,0.04954501908047903,1
LYRM4,0.0591561634175474,1
MAD2L2,0.6456542290346555,1
MAK16,0.011803206356517298,1
MALSU1,1,1
MARS,0.012560299636948748,1
MARS2,0.003235936569296281,1
MASTL,0.8203515443298183,1
MAT2A,0.03341950400261143,1
MAU2,0.36897759857015033,1
MCM10,0.4528975799036208,1
