gene,fdr,category
OXA1L,0.05723641993957704,1
RPL10A,0.05743441930618401,1
CLASRP,0.0583078978978979,1
RPS5,0.0583282062780269,1
EIF2B1,0.06022236255572065,1
ACTR3,0.06116102222222223,1
RNASEH2B,0.06125878877400296,1
NOP14,0.06125878877400296,1
UMPS,0.0615429705882353,1
PPP4C,0.06172941262848753,1
EIF3I,0.06219171554252199,1
WDR74,0.06246973722627737,1
NOL8,0.06246973722627737,1
MRPL16,0.06256227074235808,1
WDR61,0.06256227074235808,1
THOC1,0.06301853835021708,1
CWC22,0.06301853835021708,1
HAUS5,0.06456195086705203,1
ARMC7,0.06573403458213256,1
NOP16,0.06608683908045977,1
INTS2,0.06634257510729613,1
ATP6V1H,0.06634257510729613,1
MED6,0.0675943,1
ESF1,0.06767025641025641,1
SPCS3,0.06811029871977241,1
SRF,0.06828132102272728,1
ZNF830,0.06859743300423131,1
RPP38,0.06876632394366197,1
RSL1D1,0.06910268258426966,1
ZMAT2,0.06940953974895397,1
PSMD3,0.06940953974895397,1
PRC1,0.06940953974895397,1
NAA15,0.06971214681440444,1
MRPL41,0.06971214681440444,1
MRPL34,0.06971214681440444,1
HAUS3,0.06977994475138122,1
TACC3,0.07036668044077135,1
EFTUD2,0.07120913461538461,1
OGDH,0.07210765027322404,1
NEDD1,0.07210765027322404,1
TAF5,0.07210765027322404,1
SPATA5L1,0.0724449797023004,1
COPS6,0.0724449797023004,1
TNPO3,0.0724449797023004,1
MTOR,0.07301264507422403,1
PSMB7,0.07301264507422403,1
ZNRD1,0.07367641509433961,1
COA5,0.07373173387096774,1
ZNF574,0.07373173387096774,1
GOSR2,0.07388579865771812,1
SRPRB,0.07484955882352941,1
SDAD1,0.07505258322237017,1
TINF2,0.07580034165571616,1
BUD13,0.07580034165571616,1
EIF4A3,0.07580034165571616,1
POLA1,0.07580034165571616,1
ANAPC5,0.07580034165571616,1
ARIH1,0.07580034165571616,1
RARS,0.07594825459317585,1
SKA2,0.07683697247706422,1
ZC3H18,0.07727433420365536,1
LARS2,0.07727433420365536,1
PSMG3,0.0776651368970013,1
EIF6,0.07780946614583334,1
PHAX,0.07858663636363636,1
CARS,0.07975423076923077,1
EIF3D,0.07975423076923077,1
URM1,0.07975423076923077,1
AFG3L2,0.07975423076923077,1
PSMD14,0.07975423076923077,1
METTL3,0.07975423076923077,1
DYNLRB1,0.0798282142857143,1
VPS18,0.0798282142857143,1
SF3B4,0.0798282142857143,1
MCM3AP,0.0802068025477707,1
TRMT6,0.08034459287531807,1
URB1,0.08195048162230673,1
SMC2,0.08291605263157895,1
SF3B5,0.08291605263157895,1
NKAP,0.08291605263157895,1
PSMD4,0.08291605263157895,1
UBE2I,0.08291605263157895,1
PDCD7,0.08354687890137329,1
ZNF207,0.08357354919053549,1
BMS1,0.08357354919053549,1
RFC2,0.08373024813895781,1
NELFA,0.08373024813895781,1
THG1L,0.0838336855036855,1
BCS1L,0.0838336855036855,1
KAT8,0.0838336855036855,1
NAE1,0.0838336855036855,1
DNM2,0.0838336855036855,1
DLST,0.08426695493300852,1
ANAPC4,0.08426695493300852,1
GON4L,0.08426695493300852,1
RPS29,0.08426695493300852,1
TAF4,0.08426695493300852,1
PDPK1,0.08429122721749696,1
GRWD1,0.08562442168674698,1
DHX33,0.08562442168674698,1
MRPL39,0.08562442168674698,1
POLR3F,0.08634390887290168,1
OIP5,0.08671009557945042,1
DIS3,0.08671009557945042,1
NDUFB6,0.0869527651966627,1
PSMD6,0.0869527651966627,1
ALG14,0.08719428061831153,1
EIF3H,0.08899997627520759,1
C18orf21,0.08911787914691942,1
CDC23,0.08945859171597632,1
TRAPPC8,0.08969247933884297,1
PRPF6,0.08993544065804937,1
CCDC86,0.08993544065804937,1
CHMP2A,0.08993544065804937,1
DCTN6,0.08993544065804937,1
DDX54,0.09027239436619719,1
COPS3,0.09072319672131147,1
POLR1C,0.09083756725146198,1
LYRM4,0.09150543757292881,1
PNO1,0.09283516801853997,1
RRS1,0.09316408564814815,1
HNRNPM,0.09360196304849885,1
RPL23A,0.09360196304849885,1
RPL10,0.09382064516129032,1
SPC24,0.09392960874568469,1
SNAPC2,0.0951197247706422,1
MRPL13,0.09543992,1
PTPN23,0.09597263097949887,1
IMMT,0.09597263097949887,1
DIMT1,0.09650682593856653,1
PISD,0.09799952326901248,1
PSMB3,0.09830668552036201,1
RRM1,0.09901535353535354,1
ATXN7L3,0.09901535353535354,1
TRAPPC4,0.09901535353535354,1
TFB1M,0.09901535353535354,1
CWF19L2,0.09984908174692049,1
MED17,0.09994825503355706,1
ELL,0.1001459375,1
UBL5,0.10066476031215162,1
DPH5,0.10076258351893094,1
DAD1,0.10210086570477248,1
SF3A3,0.10240565410199556,1
SLC35B1,0.10269108287292818,1
ARCN1,0.10338984581497797,1
CHAF1B,0.10452039603960397,1
CHMP4B,0.1048651256830601,1
NUP205,0.1048651256830601,1
GARS,0.1048651256830601,1
MRPS18A,0.1056642748091603,1
PRPF4,0.10675403260869566,1
DNAJC2,0.10675403260869566,1
MVK,0.10675403260869566,1
CTU1,0.10777810140237325,1
PRPF8,0.10777810140237325,1
PRPF38B,0.10777810140237325,1
PSMA1,0.11009959051724139,1
TTF2,0.11266101931330473,1
SF3A2,0.11290438502673796,1
DCTN2,0.11290438502673796,1
ZMAT5,0.11290438502673796,1
POLR2E,0.11531196808510638,1
SOD1,0.11599074388947928,1
CHAF1A,0.11606772823779193,1
YKT6,0.11697184989429177,1
ORC3,0.11826522105263157,1
AQR,0.11826522105263157,1
MALSU1,0.11873553101997897,1
RPS21,0.11942256544502616,1
MRPS9,0.11996090909090909,1
PGM3,0.12049700729927008,1
ZNF407,0.12096058333333333,1
UTP23,0.12122703433922996,1
ZNF622,0.12129697505197506,1
TRAPPC13,0.12221862033195022,1
ORAOV1,0.12274615942028984,1
CENPM,0.1238557438016529,1
MRTO4,0.12450608875128999,1
DDX21,0.12483205973223481,1
INO80B,0.12535043165467627,1
NIP7,0.12535043165467627,1
MMS22L,0.12780011282051282,1
IPO13,0.1281790899795501,1
STX18,0.12945635714285714,1
UTP6,0.12957662932790223,1
VARS2,0.12957662932790223,1
MRPL19,0.12994750253807108,1
SNUPN,0.13102113475177304,1
NUP93,0.13165172064777328,1
GTF3C5,0.13189981799797776,1
WDR46,0.13271104,1
ATP5B,0.13271104,1
CENPE,0.13271104,1
SFPQ,0.13271104,1
ENO1,0.13271104,1
SNIP1,0.13280107462686566,1
ANAPC2,0.13280107462686566,1
C9orf78,0.13379337972166996,1
ESPL1,0.13483701388888888,1
RPP30,0.13483701388888888,1
NDUFAB1,0.1366744114737883,1
CAD,0.1369119071146245,1
TRMT61A,0.13911631010794895,1
MMS19,0.13981465753424657,1
POLR3K,0.13981465753424657,1
NARFL,0.14046204101562498,1
MRPS18C,0.14156587548638133,1
ATP6V0B,0.14156587548638133,1
EIF2S1,0.14197789115646256,1
NOL9,0.14220608737864077,1
POP1,0.1423813487475915,1
PFAS,0.1423813487475915,1
THOC7,0.1423813487475915,1
SPC25,0.1423813487475915,1
SART1,0.1423813487475915,1
URB2,0.14305754082612873,1
PRPF4B,0.14310116122840694,1
TAF1C,0.1440806393129771,1
CSTF3,0.1440806393129771,1
COX6B1,0.1441229933269781,1
PKM,0.1447871482889734,1
SRP72,0.14518671415004747,1
SKIV2L2,0.14620235795454545,1
RPAIN,0.14620235795454545,1
NUP88,0.1464207284768212,1
RPN1,0.14663868620037807,1
HAUS4,0.14667822474032108,1
TUBGCP3,0.14831824528301887,1
SUPT6H,0.15024105263157894,1
WDR75,0.15059638914873713,1
HSPA5,0.15059638914873713,1
PRPF39,0.15059638914873713,1
PPWD1,0.15059638914873713,1
PHB2,0.15154725490196078,1
EXOSC10,0.15158173507462683,1
SNRNP70,0.1516161509785648,1
AATF,0.15221086511627907,1
AASDHPPT,0.1522446003717472,1
RAD51D,0.1524457024029575,1
RRP12,0.1524457024029575,1
MFN2,0.1532403870967742,1
SCO1,0.15327286372007368,1
UBA2,0.15458166207529844,1
TONSL,0.15478573394495412,1
CPSF4,0.1559131198536139,1
CDK12,0.1564598537477148,1
PAXBP1,0.15717774429223744,1
CSNK1A1,0.15749153636363636,1
UTP15,0.15749153636363636,1
CENPL,0.15749153636363636,1
COASY,0.15803336058128975,1
