gene,fdr,category
CTPS1,0.0063072871952581855,1
CTR9,6.794203128219084e-4,1
CTU1,0.0023970321587175564,1
CTU2,8.604609079370376e-4,1
CUL1,7.67961982549898e-4,1
CUL2,5.089380269728827e-4,1
CUL3,0.9999999999999984,1
CWC22,6.0022705688611566e-5,1
CWF19L2,0.005225949915032312,1
CYFIP1,0.03348037878908165,1
DAD1,2.7867846505599537e-4,1
DAP3,0.021128255771159395,1
DARS,9.476090186775235e-5,1
DARS2,0.4461220367483951,1
DBR1,0.00677575127806474,1
DCAF7,0.055277974322117805,1
DCLRE1B,0.09652204722138696,1
DCPS,0.0010686557109571713,1
DCTN2,5.689781856528356e-4,1
DCTN4,4.683077424277103e-4,1
DCTN5,6.742588505955733e-4,1
DCTN6,0.002734895432228873,1
DDB1,7.842956658555021e-4,1
DDI2,0.10555098283736097,1
DDN,0.6211175516402775,1
DDOST,0.0068121525603820066,1
DDX1,4.6285743835361285e-4,1
DDX18,0.001581399703949325,1
DDX20,0.9999999999999984,1
DDX21,0.0017192510836939142,1
DDX23,0.0011945311823385754,1
DDX24,0.008088435423064607,1
DDX27,3.705365100784819e-4,1
DDX39B,0.9999999999999984,1
DDX3X,0.9999999999999984,1
DDX41,2.344967764163223e-4,1
DDX42,0.00696713450110156,1
DDX46,0.0012736299156408473,1
DDX47,0.001008218530974874,1
DDX49,0.40110129528714866,1
DDX5,0.5308198387237376,1
DDX51,0.01558667131237316,1
DDX52,0.03582747334592123,1
DDX54,8.590776113593408e-5,1
DDX55,0.002760894646658126,1
DDX56,6.690780270738227e-4,1
DDX59,0.04149627428089341,1
DDX6,0.09413213331768605,1
DGCR14,0.002144762162201384,1
DGCR8,0.001408757204597889,1
DHDDS,0.0011634769156283952,1
DHFR,0.027680299810152208,1
DHODH,6.746494415137976e-4,1
DHPS,0.08162874725756974,1
DHX15,0.012549860185906635,1
DHX16,0.0064112662744840255,1
DHX33,0.01044495533773988,1
DHX35,0.013803618678353021,1
DHX36,0.057344574822017186,1
DHX37,1.4614508665661638e-4,1
DHX38,0.6980110751492526,1
DHX8,0.005240268289416341,1
DHX9,0.6815206708189633,1
DICER1,0.003154453435449822,1
DIDO1,0.9999999999999984,1
DIEXF,0.0016587128085234124,1
DIMT1,6.15918650283522e-4,1
DIS3,0.0070891408912231646,1
DKC1,1.5784863348614086e-4,1
DLD,0.07145336970095909,1
DLST,0.0011855820110613015,1
DMAP1,0.005367714083963874,1
DMRTC2,0.9999999999999984,1
DNA2,0.0025870884483569973,1
DNAJA1,0.9999999999999984,1
DNAJA3,0.008838943806721431,1
DNAJC11,0.02800587785917947,1
DNAJC2,0.003323046096906178,1
DNAJC9,0.34836375347837945,1
DNLZ,0.165830226685791,1
DNM1L,0.9999999999999984,1
DNM2,0.0028503780472591417,1
DNMT1,0.04500106968294534,1
DNTTIP2,4.887964960240106e-4,1
DOLK,0.5615427624780895,1
DONSON,0.0016476850726916893,1
DOT1L,0.018437992823128822,1
DPAGT1,0.0017642272064109059,1
DPH1,0.17587622033256586,1
DPH5,0.07486568151783032,1
DPM1,0.043759456565660396,1
DPM3,0.9999999999999984,1
DR1,0.24697746509865273,1
DRAP1,0.9999999999999984,1
DROSHA,0.001024164167116648,1
DSCC1,6.212387631363316e-4,1
DSN1,0.0016476850726916893,1
DTL,0.9999999999999984,1
DTX4,0.9999999999999984,1
DTYMK,0.0011945311823385754,1
DUSP12,0.9999999999999984,1
DYNC1H1,0.015274090259810134,1
DYNLRB1,0.0168655068320023,1
E2F3,0.9999999999999984,1
E4F1,9.013733620875065e-4,1
EBNA1BP2,0.0021724108449630575,1
ECD,0.06526942653786359,1
ECT2,7.787386651794523e-4,1
EEF2,0.0041393673703840565,1
EFTUD2,2.674340347445338e-4,1
EIF1,0.1067047106160489,1
