gene,fdr,category
COPB1,0.449779854893288,1
COPB2,0.1318256738556407,1
COPE,1,1
COPG1,0.11402497875611688,1
COPS3,0.20323570109362218,1
COPS4,1,1
COPS5,0.9418895965228413,1
COPS6,0.1648162391525508,1
COPZ1,0.06137620051647943,1
COQ2,1,1
COQ4,1,1
COQ5,1,1
COX10,0.6966265141107687,1
COX15,1,1
COX4I1,0.18967059212111465,1
COX5B,1,1
COX6B1,0.28379190284415556,1
CPOX,1,1
CPSF1,0.04655860935229589,1
CPSF2,0.08413951416451952,1
CPSF3,0.3622429984166986,1
CPSF4,0.16143585568264862,1
CPSF6,1,1
CRCP,0.1244514611771385,1
CRIPT,1,1
CRKL,0.9375620069258802,1
CRLS1,1,1
CRNKL1,1,1
CSE1L,0.06668067692136222,1
CSNK1A1,0.19769696401118608,1
CSNK2B,1,1
CSTF1,0.6025595860743578,1
CSTF3,0.26242185433844417,1
CT62,1,1
CTC1,0.06998419960022735,1
CTCF,0.5861381645140287,1
CTDNEP1,1,1
CTDP1,0.06137620051647943,1
CTNNBL1,0.1244514611771385,1
CTPS1,0.8184647881347898,1
CTR9,0.47315125896148047,1
CTU1,0.23334580622810028,1
CTU2,0.1096478196143185,1
CUL1,0.4965923214503361,1
CUL2,0.12618275345906707,1
CUL3,1,1
CWC22,0.15135612484362082,1
CWF19L2,0.21777097723531585,1
CYFIP1,0.3213660538640317,1
DAD1,0.1380384264602885,1
DAP3,0.34994516702835726,1
DARS,0.3801893963205612,1
DARS2,1,1
DBR1,0.328095293113119,1
DCAF7,0.9817479430199844,1
DCLRE1B,0.6854882264526616,1
DCPS,0.0693425806016569,1
DCTN2,0.14487718535447616,1
DCTN4,0.05533501092157368,1
DCTN5,0.04666593803142887,1
DCTN6,0.2023019178678272,1
DDB1,0.062086903423006344,1
DDI2,0.38106582339377304,1
DDN,1,1
DDOST,0.39084089579240205,1
DDX1,0.09354056741475521,1
DDX18,0.09289663867799362,1
DDX20,1,1
DDX21,0.25003453616964316,1
DDX23,0.0663743070401909,1
DDX24,0.10399201658290592,1
DDX27,0.24547089156850305,1
DDX39B,1,1
DDX3X,1,1
DDX41,0.04688133821452653,1
DDX42,0.7112135136533291,1
DDX46,0.3597493351557423,1
DDX47,0.12246161992650487,1
DDX49,1,1
DDX5,0.84527884516029,1
DDX51,0.098401110576113393,1
DDX52,0.6123503917247735,1
DDX54,0.20276827195212824,1
DDX55,0.07498942093324558,1
DDX56,0.05533501092157368,1
DDX59,1,1
DDX6,0.9268298233793493,1
DGCR14,0.12022644346174129,1
DGCR8,0.05847900841444806,1
DHDDS,0.08550667128846832,1
DHFR,0.8790225168308843,1
DHODH,0.09638290236239705,1
DHPS,1,1
DHX15,0.40738027780411273,1
DHX16,0.34276778654645035,1
DHX33,0.19230917289101584,1
DHX35,0.4120975190973302,1
DHX36,1,1
DHX37,0.24717241450161304,1
DHX38,1,1
DHX8,0.12246161992650487,1
DHX9,1,1
DICER1,0.057543993733715694,1
DIDO1,1,1
DIEXF,0.18323144223712115,1
DIMT1,0.102093948370768,1
DIS3,0.08203515443298182,1
DKC1,0.03845917820453535,1
DLD,1,1
DLST,0.18749945080674188,1
DMAP1,0.9977000638225533,1
DMRTC2,1,1
DNA2,0.48752849010338634,1
DNAJA1,1,1
DNAJA3,0.9462371613657931,1
DNAJC11,0.281190083039894,1
DNAJC2,0.23120647901755947,1
DNAJC9,0.9527961640236519,1
DNLZ,1,1
DNM1L,1,1
DNM2,0.18706821403658005,1
DNMT1,0.5345643593969717,1
DNTTIP2,0.11694993910198709,1
DOLK,0.6652731562017413,1
DONSON,1,1
DOT1L,0.516416369272071,1
DPAGT1,0.6338697112569269,1
DPH1,1,1
DPH5,0.22080047330188998,1
DPM1,1,1
DPM3,1,1
DR1,1,1
DRAP1,1,1
DROSHA,0.9225714271547631,1
DSCC1,0.05533501092157368,1
DSN1,0.06486344335482384,1
DTL,1,1
DTX4,1,1
DTYMK,0.06471426157485831,1
DUSP12,1,1
DYNC1H1,0.12359474334445104,1
DYNLRB1,0.17823787674480895,1
E2F3,1,1
E4F1,0.0812830516164099,1
EBNA1BP2,0.1244514611771385,1
ECD,0.610942024905572,1
ECT2,0.08072350302488382,1
EEF2,1,1
EFTUD2,0.16218100973589297,1
EIF1,0.6426877173170197,1
EIF1AD,0.6039486293763798,1
EIF2B1,0.14655478409559117,1
EIF2B2,0.3475361614432058,1
EIF2B3,0.04456562483975033,1
EIF2B4,0.04560369159512962,1
EIF2B5,0.07112135136533292,1
EIF2S1,0.278612116862977,1
EIF2S3,0.3981071705534972,1
EIF3A,0.05533501092157368,1
EIF3B,0.09225714271547633,1
EIF3D,0.17701089583174212,1
EIF3G,0.2805433637951713,1
EIF3H,0.20137242498623883,1
EIF3I,0.15031419660900225,1
EIF3J,0.1309181922999407,1
EIF3L,1,1
EIF3M,0.07362070974947361,1
EIF4A1,1,1
EIF4A3,0.07464487584100665,1
EIF4E,0.13645831365889247,1
EIF4G1,0.7780365510398041,1
EIF5,0.4207266283844441,1
EIF5B,0.07798301105232586,1
EIF6,0.17458221529205037,1
ELAC2,0.5847900841444807,1
ELL,0.21827299118430013,1
ELP2,0.10592537251772889,1
ELP3,0.3303695410368148,1
ELP4,0.05533501092157368,1
ELP5,1,1
ELP6,1,1
EMC1,1,1
ENO1,0.26242185433844417,1
ENOPH1,1,1
EPRS,0.8871560120379609,1
ERCC1,1,1
ERCC2,0.7998342550070284,1
ERCC3,0.5046612975635284,1
ERCC4,1,1
ERCC6L,1,1
ESF1,0.15703628043335524,1
ESPL1,0.26607250597988097,1
ETF1,0.20941124558508925,1
EWSR1,0.12971792709839558,1
EXOC1,0.084527884516029,1
EXOC3,0.07691304402866095,1
EXOC4,0.9397233105646379,1
EXOSC1,0.1309181922999407,1
EXOSC10,0.2964831389524342,1
EXOSC2,0.6698846094165264,1
EXOSC3,0.1096478196143185,1
EXOSC4,1,1
EXOSC5,0.05533501092157368,1
EXOSC6,1,1
EXOSC7,0.09977000638225536,1
EXOSC8,0.030269134281013063,1
EXOSC9,1,1
FAM210A,1,1
FAM50A,1,1
FAM89B,1,1
FAM96B,0.07870457896950984,1
FAM98B,0.6998419960022735,1
FANCF,1,1
FANCI,0.8629785477669702,1
FARSA,0.06998419960022735,1
FARSB,0.030902954325135904,1
FBL,0.05533501092157368,1
FCF1,0.09549925860214359,1
FDX1L,0.12022644346174129,1
FEN1,0.8279421637123342,1
FKBPL,0.5727960309858292,1
FNBP4,0.12302687708123815,1
FNTB,0.1309181922999407,1
FTSJ3,0.6441692655151773,1
G6PD,0.8729713683881116,1
GADD45GIP1,0.3311311214825911,1
GAK,1,1
GAR1,0.37153522909717257,1
GARS,0.18238957023196378,1
GART,0.0946237161365793,1
GBF1,0.017418068733916145,1
GEMIN2,0.06137620051647943,1
GEMIN5,0.05533501092157368,1
GET4,0.1333521432163324,1
GFER,0.06137620051647943,1
GFM1,0.3672823004980847,1
GFM2,0.5116818355403078,1
GGPS1,0.07925013304804718,1
GID8,1,1
GINS2,0.3981071705534972,1
GINS3,0.04655860935229589,1
GINS4,0.05861381645140288,1
GLE1,0.6039486293763798,1
GLI4,1,1
GLRX3,0.098401110576113393,1
GLRX5,1,1
GMNN,0.5727960309858292,1
GMPPB,0.12647363474711512,1
GMPS,0.463446919736288,1
GNB1L,1,1
GNL2,0.2280342072000418,1
GNL3,0.3147748314101316,1
GNL3L,0.9682778562612492,1
GON4L,0.18749945080674188,1
GOSR2,0.16710906143107074,1
GPI,0.4720630412635905,1
GPKOW,0.3198895109691398,1
GPN1,0.11428783347897718,1
GPN2,0.09977000638225536,1
GPN3,0.06998419960022735,1
GPS1,0.6591738952443214,1
GRB2,1,1
GRPEL1,0.05623413251903491,1
GRWD1,0.17060823890031235,1
GSPT1,1,1
GTF2A1,0.6652731562017413,1
GTF2A2,0.0693425806016569,1
GTF2B,0.8053784411990667,1
GTF2E1,0.1018591388054117,1
GTF2E2,0.06426877173170198,1
GTF2H3,1,1
GTF2H4,0.4487453899331322,1
GTF3C1,0.12302687708123815,1
GTF3C2,1,1
GTF3C3,0.0663743070401909,1
GTF3C4,0.835603018231248,1
GTF3C5,0.2600159563165272,1
GTPBP4,0.060673632958850525,1
GTPBP8,1,1
GUK1,0.5495408738576245,1
H2AFX,0.9036494737223014,1
HARS,0.14125375446227545,1
HARS2,0.4083193863326921,1
HAUS1,0.05533501092157368,1
HAUS3,0.1606941253012877,1
HAUS4,0.23550492838960096,1
HAUS5,0.05741164622073274,1
HAUS8,1,1
HCFC1,0.6223002851691595,1
HCFC1R1,1,1
HDAC3,1,1
HEATR1,0.09594006315159331,1
HECTD1,1,1
HGS,0.10592537251772889,1
HINFP,0.04688133821452653,1
HIST1H4A,1,1
HJURP,0.05847900841444806,1
HM13,1,1
HMGCR,0.09977000638225536,1
HMGCS1,0.11428783347897718,1
HNRNPA2B1,1,1
HNRNPH1,0.9527961640236519,1
HNRNPK,0.3572728381519289,1
HNRNPM,0.20892961308540392,1
HNRNPU,0.38194427084004656,1
HSCB,1,1
HSD17B10,0.0812830516164099,1
HSPA14,1,1
HSPA5,0.29512092266663853,1
HSPA9,0.030902954325135904,1
HTATSF1,0.3614098626396133,1
HUS1,0.06137620051647943,1
HUWE1,0.7709034690644301,1
HYOU1,0.11885022274370183,1
IARS,0.8570378452303696,1
IARS2,0.08035261221856173,1
IBA57,1,1
IDH3A,0.40644332916521275,1
IER2,1,1
IGBP1,1,1
IKBKAP,0.3981071705534972,1
ILF2,0.09099132726322517,1
ILF3,1,1
ILK,0.45603691595129614,1
IMMT,0.2137962089502232,1
IMP3,0.04688133821452653,1
IMP4,0.07227698036021703,1
INCENP,0.08298507675144226,1
INO80,0.72443596007499,1
INO80B,0.251188643150958,1
INTS1,1,1
INTS10,1,1
INTS2,0.15631476426409538,1
INTS3,0.13365955165464422,1
INTS4,0.06698846094165266,1
INTS5,0.06137620051647943,1
INTS6,0.118576874816716,1
INTS7,0.5956621435290105,1
INTS8,0.2570395782768864,1
INTS9,1,1
IPO11,0.35399734108343467,1
IPO13,0.2552701302661247,1
IPO7,0.9527961640236519,1
IPO9,0.07691304402866095,1
ISCU,1,1
ISG20L2,0.11324003632355571,1
ISY1,1,1
ITGAV,0.05847900841444806,1
ITGB5,1,1
JUNB,1,1
KANSL1,1,1
KANSL2,1,1
KANSL3,0.07798301105232586,1
KARS,0.0946237161365793,1
KAT2A,1,1
KAT8,0.18706821403658005,1
KATNB1,0.7709034690644301,1
KCTD10,1,1
KDM8,0.3467368504525316,1
KDSR,1,1
KEAP1,1,1
KIAA0100,0.8953647655495938,1
KIAA1429,0.5211947111050804,1
KIAA1524,1,1
KIF11,0.5559042572704036,1
KIF18A,0.03548133892335755,1
KIF23,1,1
KIF2C,1,1
KIN,0.04613175745603793,1
KLF16,1,1
KNTC1,0.12705741052085415,1
KPNB1,0.4168693834703354,1
KRI1,0.3801893963205612,1
KRR1,1,1
KTI12,0.6516283940608427,1
LAGE3,0.13243415351946647,1
LAMTOR2,0.05584701947368309,1
LARS,0.6807693586937414,1
LARS2,0.17418068733916142,1
LAS1L,0.3672823004980847,1
LEMD2,0.4456562483975033,1
LENG1,0.6266138646723354,1
LENG8,0.05533501092157368,1
LIAS,0.266685866452148,1
LIN52,0.5395106225151276,1
LIN7C,1,1
LONP1,0.060673632958850525,1
LRPPRC,0.05533501092157368,1
LRR1,0.6397348354826481,1
LSG1,0.08413951416451952,1
LSM11,1,1
LSM4,0.6531305526474723,1
LSM7,0.6546361740672749,1
LTV1,0.0939723310564638,1
LUC7L3,0.449779854893288,1
LYRM4,0.20464446367246744,1
MAD2L2,0.5407543229455808,1
MAK16,0.1018591388054117,1
MALSU1,0.24322040090738153,1
MARS,0.0663743070401909,1
MARS2,0.9375620069258802,1
MASTL,1,1
MAT2A,0.32960971217745777,1
MAU2,1,1
MCM10,0.11350108156723152,1
MCM2,0.05861381645140288,1
MCM3,0.3672823004980847,1
MCM3AP,0.08790225168308842,1
MCM4,0.7943282347242815,1
MCM5,0.4017908108489399,1
MCM6,0.05861381645140288,1
MCM7,0.8203515443298183,1
MCMBP,0.8590135215053957,1
MDM2,0.6698846094165264,1
MDN1,0.04655860935229589,1
MECR,0.5069907082747044,1
MED1,1,1
MED11,0.12246161992650487,1
MED12,0.8570378452303696,1
MED14,1,1
MED17,0.21827299118430013,1
MED18,0.3341950400261143,1
MED19,1,1
MED20,1,1
MED26,1,1
MED27,0.5236004365857502,1
MED30,0.09099132726322517,1
MED4,0.1330454417978091,1
MED6,0.15703628043335524,1
MED7,0.036391503612720706,1
MED9,0.05533501092157368,1
MEPCE,1,1
METAP1,0.6067363295885054,1
METAP2,0.5116818355403078,1
METTL1,1,1
METTL16,0.053210825926679424,1
METTL17,1,1
METTL3,0.1778279410038923,1
MFAP1,0.062086903423006344,1
MFN2,0.30269134281013055,1
MGEA5,1,1
MIPEP,0.0812830516164099,1
MIS18A,0.26853444456585074,1
MIS18BP1,0.057543993733715694,1
MLST8,1,1
MMS19,0.16788040181225602,1
MMS22L,0.25409727055493053,1
MOCS3,0.3647539469256078,1
MORC2,1,1
MPHOSPH10,0.5420008904016238,1
MPHOSPH8,1,1
MRGBP,0.3890451449942806,1
