gene,fdr,stat
STAU1,0.7668431658998269,0.3140376181201151
VTI1A,0.8185240018232666,0.40003310317747776
SLC16A6,0.8564004726094988,0.4755850068708043
NSUN2,0.7163475843853896,0.25167551034101876
LDB1,0.8911968703603469,0.5584839788734419
ADAMTS4,0.8771154096698268,0.5215899415083376
APBB1IP,0.8419660328499929,0.4402168578615248
TPM1,0.9495241372591431,0.780812581243235
HPCA,0.9067046048410294,0.6013401226268507
SECISBP2L,0.9167767298864125,0.640287446659571
SEMA4D,0.8048741091010847,0.37980220739719994
SRGAP2B,0.9190778406068035,0.6456129500769126
CYP4F12,0.758841815853801,0.30161405302937067
ZBTB20,0.9295338544694093,0.6814132091884283
CHRNB3,0.9067046048410294,0.599627965199258
CLEC4C,0.9118867297162361,0.6186593012206578
ATF6,0.8478092088836743,0.45100602214618846
HEBP1,0.8533960608032144,0.4701133095250356
RAB11FIP1,0.8003640715010562,0.3727621927950561
CTNND1,0.8432346856295577,0.44347659199003464
CATSPERG,0.9036095024762099,0.5894061746217649
FAM114A2,0.9167767298864125,0.6401897178007132
UGT1A1,0.8833166737353548,0.536419658586532
RMDN2,0.9041685405849413,0.5920648190232278
UQCC3,0.9139564553883759,0.6270564347929769
NXT2,0.8760121611273893,0.5183497402718601
TOPAZ1,0.9411240231212865,0.742211132336754
B3GALT2,0.8718110488680514,0.5087132210216551
LCE2B,0.885764591060926,0.5449216387386363
CCDC181,0.912725876814561,0.6230760377823845
FGF12,0.8383442823288859,0.43445822824609504
TMC3,0.8380815768547654,0.4336979660111027
C8orf89,0.9016868453449208,0.5841163943458041
F10,0.8839436246890522,0.5378077572912436
ZNF554,0.9104411564107343,0.6120170521986079
RHPN1,0.8685706872943089,0.5022013637466336
NAALAD2,0.9151601958785123,0.6311765317882234
CEP76,0.8640572877198683,0.4898927191914897
FOLH1B,0.8980541644061691,0.5741757907729497
ATL3,0.884764589423285,0.540684799340493
MELTF,0.7684394868133569,0.31715757891094126
ZMYM4,0.9236172025579977,0.6635199381641588
ALKBH1,0.8178732470581875,0.3991004887191065
SWI5,0.8955977239307437,0.5699812020035351
OR8G2P,0.922741791986853,0.66013614883795535
KIZ,0.8685706872943089,0.5021673807359857
ZMYND19,0.7964921065263124,0.36672058480780356
TPST1,0.9323258502231568,0.6940549988139066
SEC23IP,0.892489006019584,0.5645680010168865
RNF225,0.9202433014574647,0.6502850826131011
RASD1,0.9053671919721243,0.5973885439515582
GNB2,0.8170111253042108,0.3962587313121977
RBP5,0.8516565207549764,0.4671562914403419
PDGFA,0.8733154395053355,0.5132245678336432
THAP6,0.8604377981876709,0.4836313263577908
IGSF21,0.9214953872564999,0.6550592195323057
REG1B,0.810697021028983,0.38747555126744204
KCTD10,0.8252025491213479,0.41297920349444844
OBP2B,0.8693768708580485,0.5048508287371674
FBXO21,0.8511182658549092,0.4649936093783692
TMEM164,0.9304091237492821,0.6882722299552775
ARHGAP5,0.9087549498468678,0.6077011780394579
CAMP,0.8711400137588771,0.5070379930110018
ZG16B,0.9113349502663834,0.6175697313791764
HES5,0.9078183267395409,0.6043979373781672
FABP7,0.9647689890027789,0.840942435085432
ARAP1,0.9405621254378165,0.7385397529975204
KIF16B,0.8524344086132155,0.4684181658383818
PLEKHA4,0.909878707412095,0.6102990126627457
TRIP11,0.7868251007321292,0.3497195878244347
GMCL1,0.8844745591635489,0.5401109293644268
GALC,0.9307518437665474,0.6901772035357947
C8orf22,0.8856411971926755,0.5443425444109118
SCGB1A1,0.8025128352936384,0.3771265771179867
PINK1,0.9067046048410294,0.5989798054680928
MTA2,0.831539329990458,0.4214037540044774
ACTRT2,0.7366741161567583,0.2773946326573635
LMBR1L,0.9088103529158232,0.6081584376241804
SNX1,0.9087393414877027,0.6060398256141186
AIF1,0.9167767298864125,0.6397180565851687
C4orf51,0.8428389920535441,0.4419469669000481
NPEPPS,0.83675372767295,0.4296792648238864
WFDC8,0.7649153650942252,0.3119011493750727
LYSMD3,0.9509652065875009,0.785453278220352
TRIM22,0.8945830447760721,0.5689630691534147
HIST1H4B,0.9325268869535882,0.695526609489125
ZNF7,0.80939453211823,0.3856054515935915
