gene,fdr,stat
ACADVL,1,2.7925438412373382
ACAN,1,1.5205475297324955
ACAP1,1,2.3120647901755946
ACAP2,1,1.4125375446227544
ACAP3,1,0.23014418174085083
ACAT1,1,1.2560299636948749
ACAT2,1,3.3573761424295467
ACBD3,1,0.37153522909717257
ACBD4,1,0.27925438412373377
ACBD5,1,0.7943282347242815
ACBD6,1,1.2676518658578455
ACBD7,1,2.930893245250321
ACCS,1,1.5776112696993487
ACCSL,1,1.5170503674593367
ACD,1,0.9078205301781858
ACE,1,1.625548755750484
ACE2,1,0.8128305161640993
ACER1,1,1.0592537251772889
ACER2,0.6683439175686147,0.09078205301781857
ACER3,1,1.8113400926196026
ACHE,1,0.4797334486366891
ACIN1,1,0.8892011178579484
ACKR1,1,0.2296148648112362
ACKR2,1,1.367728825595849
ACKR3,1,0.7603262769401818
ACKR4,1,2.113489039836647
ACLY,0.11040786199020733,0.0091411324147025
ACMSD,1,1.9230917289101583
ACO1,1,0.9036494737223014
ACO2,0.029376496519615308,0.00161064563517827
ACOD1,1,2.4717241450161302
ACOT1,1,3.6559479161312485
ACOT11,1,2.3659196974857584
ACOT12,1,0.9268298233793493
ACOT13,1,0.8851156098308355
ACOT2,1,2.2490546058357808
ACOT4,1,2.2490546058357808
ACOT6,0.5571857489319298,0.07095777679633887
ACOT7,1,2.344228815319922
ACOT8,1,2.0230191786782714
ACOT9,1,0.48194779762512735
ACOX1,1,1.840772001468956
ACOX2,1,0.6652731562017413
ACOX3,1,0.28248799749157066
ACOXL,1,1.8492686189780783
ACP1,0.2999162518987651,0.03198895109691397
ACP2,1,0.5780960474057181
ACP4,1,1.069054879222658
ACP5,1,2.009092812608728
ACP6,1,0.9772372209558107
ACP7,1,2.4043628000069335
ACPP,1,1.135010815672315
ACR,1,1.8323144223712116
ACRBP,1,2.152781734724373
ACRV1,1,0.9638290236239705
ACSBG1,1,1.3273944577297394
ACSBG2,1,3.013006024186121
ACSF2,1,0.7762471166286917
ACSF3,1,0.5382697825162883
ACSL1,1,3.0060763026282307
