gene,fdr,stat
OR2T35,0.3654605581877294,0.8053858317807794
SULT1C2,0.5189270890106016,0.8246830425318423
ASCC1,0.2703638706342952,0.7835347105313293
C10orf111,0,0
BEST4,0.42167081725998956,0.813516065877309
C5orf51,0.4212778701531039,0.8134748833635362
C17orf78,0.481437085832636,0.820496402213979
DDX46,0,0
ESRP1,2.37411177479296e-5,8.482463674853724e-4
CABLES1,0.47124738961016926,0.8194238932616316
LGALS4,0.45604973179513547,0.8176122968329229
BCAS3,0.3817197812449317,0.8078505959189435
LGALS9,0.2926084045653045,0.7898807910875296
ST6GAL1,0.08670970954462856,0.6243034472372335
BNIP3L,0.3260410586697167,0.7980635606299717
CNGA4,0.48317948762468216,0.8207032033823405
NLRP10,0.3825253612772541,0.8079608227593718
USP29,0.3284337071852896,0.7986176472241944
COL11A2,0.519652977762601,0.8247782242098343
RFX3,0.42264991275644687,0.8136139395254804
BTN3A1,0.437194545393215,0.8153917743192818
SKA2,0,0
NUP50,0.012922258262292768,0.2314265188792819
DVL2,0.18566254560613396,0.7467788914285153
ZNF619,0.24719284093123986,0.7755129082838921
TMEM155,0.27403719304496665,0.7847129685595365
NVL,0,0
CCKAR,0.4323540751292055,0.8147989220260359
PAGE4,0.49796404848403203,0.8223120842451466
EDNRB,0.5238781593104872,0.8254725749920977
CPXM1,0.507459393789439,0.8233307761380402
ASCL4,0.41384374907704446,0.8124895200090725
RRP15,0,0
PHGDH,0.5181315742489454,0.8245752574455397
SDR42E1,0.47170437172986834,0.8194665762006391
WFDC1,0.4413873365541423,0.8158732403856847
OR1D5,0.22320511420225064,0.7656598411733394
MAK16,0,0
TMEM43,0.37210688292332544,0.806497211836299
HMGCS1,0,0
CYP26C1,1.1509134952884518e-14,4.554134847012392e-13
CALM3,0,0
CSF3,0.48277103181961767,0.8206691338999701
RPS8,0,0
SNRNP27,0,0
SCGB1D2,0.29882292302866065,0.7917081059367851
CTRB2,0.06494284355711881,0.5658111785144151
MYNN,0.21926768200174573,0.7640281763466266
LY6E,0.2796637966941913,0.7863600523377268
MLPH,2.9815753668225936e-14,1.2094769630266455e-12
HRH1,0.45357780102035916,0.8173441087286633
NAA25,0,0
TREX1,0.03350117930471519,0.4197886572996201
GUK1,0,0
ZNF232,0.23703900298658417,0.7714474616670883
TMEM213,0.37713501501243313,0.8072543491902774
ANO9,0.4981701320604293,0.8223261595949805
SCAMP5,0.2076210905339911,0.7587525034840601
SPRR3,0.36700537954172263,0.8056653803497119
ADAL,0.22662839559050604,0.767174455294719
SMIM19,0.27996221867986437,0.7865012208677038
SERPINA4,0.47669957974541577,0.8200055965006467
NOL3,0.22004678942663977,0.7642989699888357
EIF3G,0,0
LIN9,0,0
AGXT2,0.24966930441352037,0.7763322172578364
C19orf54,0.012131480276493597,0.22367302273498013
LHX8,0.07274318047603164,0.5909197591307538
ANXA9,0.4635069096184657,0.818533875750636
STAM2,6.707379395322989e-5,0.002479517867342129
CELSR1,0.05432797092499132,0.5281287288376861
ARHGAP36,0.48391235529951854,0.8207840972189098
USP5,0,0
HLA-F,0.49461362118505664,0.8219480544490858
ITGB8,3.8691445029505534e-4,0.01186623250097818
POLDIP3,1.474711527983976e-9,5.7832243327560207e-8
RBBP9,5.0297801107816345e-5,0.0018054584661911788
BFSP1,0.2840593336791772,0.7874947877656862
RILPL2,0.5040760272132292,0.8229450499042694
GLMP,0.010219166840294804,0.2025914965733734
FDFT1,0.4115029123461329,0.8121977893332615
SAP30L,0.4003983909907499,0.810517348280179
FAM136A,7.975199141635778e-14,2.8096414084188837e-12
IL31RA,0.3624134297391909,0.804966583292966
ZFHX2,0.48931515723143837,0.8214265452461944
ZDHHC6,0.3875628414541399,0.8087556460067131
PDZD9,0.2269219502660329,0.7673084103729764
TMEM14A,0.43507788429506733,0.8151395379141598
SORCS1,0.251909564722414,0.777403346534013
KIF17,1.327731802038841e-9,5.1521816257782405e-8
MRPL39,0,0
GJA10,0.3023868972659068,0.7926303721640455
GRK7,0.38532277160603634,0.8083864732543896
GDNF-AS1,0.49841335799525655,0.8223406260367909
HPGDS,0.5233639542344626,0.8253480187436547
CNKSR2,0.334709214621683,0.7998947245242439
BRK1,0,0
CNP,0.4985441805611559,0.8223531528381841
SORL1,7.419205792053283e-15,3.0142555118573e-13
LRRC18,0.15939892405516726,0.7279556285154212
SDK2,0.19140008476581963,0.7503529878671957
RBM24,0.514960951325831,0.8241593884288183
SCAF11,0.12435704824376545,0.6898653818395784
SLC44A4,0.43830921994979755,0.8155176966705564
SLFN11,5.772390076040676e-19,1.1102230246251565e-16
C10orf120,0.2445861831244685,0.7744763169552422
HEBP2,0.5249657189843163,0.8256842594863609
PLEKHH1,0.3507114640158505,0.8028606427660281
OSGIN2,0.4208841766408834,0.8134340575381888
CRBN,0.1055245279776076,0.6613279334298794
LCE1D,0.47226859822164186,0.8195406429272093
ATP5SL,3.628448489490555e-10,1.5007461384719534e-8
C10orf142,3.1136035301991165e-14,1.2778667013435552e-12
NAT6,1.0408561546607736e-5,3.977029678234878e-4
BBOX1,0.5058388763047017,0.8231363042544343
C12orf45,0,0
C10orf113,0.08340950964589397,0.6169248243670408
SNAP23,1.159312205466193e-9,4.5515265667539495e-8
TAGLN,0.2451425131087244,0.77471712968009
ELL3,0.4134359708687835,0.8124610375546923
SDHAF3,7.819963037602704e-5,0.0028784381686167704
SPRR2B,0.38670892669644824,0.8086482609605129
COL5A1,0.4466124647425246,0.8164967928587107
MYF6,0.06956125303620964,0.581153928158463
FRS2,0.3304732566002512,0.799023002653613
VCPKMT,0.012958785260883118,0.23168245281989053
TK2,2.4743117201945217e-8,9.538514802454046e-7
SLC17A5,0.11984820807471844,0.6831891896433313
DDX24,0,0
ELP4,0,0
MAN1A1,0.45560049777962097,0.8175535732164452
SMPDL3A,0.1672099309154706,0.7342020584322373
SLX4IP,0.4580934522391058,0.8178712722872347
OXSR1,1.0805427506116118e-11,3.9486935943244816e-10
TTLL1,0.0026038235618505556,0.06782714583058347
RPE,2.15789727058755e-4,0.00673248144991101
RHOB,0.24988846895638675,0.7764466398093186
FIG4,0.001136697964613397,0.03131858030847079
MRPL17,0,0
NOL9,0,0
SIPA1L3,0.19743836069540746,0.75358319484776
YTHDC1,0,0
LRP5,0.0024236884861901556,0.0623999947650129
PACRGL,0.02756287642772725,0.37521163514820377
PPFIBP1,0.3518955685695961,0.8030976687357413
MAGEB16,0.45078262442198574,0.8170067784592663
C5AR2,0.4375840866624615,0.8154289392808023
OR1M1,0.434103623081411,0.8149867233958794
TUBB1,0.4338130824005525,0.8149666317568176
SYTL2,0.4042338877418,0.8111538562328231
RDH10,0.004975620274657672,0.11488176626064839
FILIP1L,0.05901775737191511,0.5451370064535557
LBX1,0.053342186741017865,0.5250863192329525
ZNF608,0.4308308001955747,0.814646381355471
ITPRIP,0.5150794670189004,0.8241757520556474
ALPK1,0.016588247781509035,0.2759661788536618
GIMD1,0.3732258777351466,0.806656402061722
MORN2,0.1750909542018477,0.7397770487567508
PRR4,0.12184573839743489,0.6862207878484039
PSMF1,0.5025685465847145,0.8227513280356297
LRRC34,0.3662162389411499,0.8054970439185938
OSBPL1A,2.9829183188065643e-6,1.2144304816141815e-4
DAAM1,0.5119355209385924,0.8237997759247611
IGFL4,0.2718997023083441,0.7841334652071817
TPBG,0.29074606662783814,0.7894166714519002
RSC1A1,0.5082726630912179,0.8234220506114432
AMER3,0.5182976269869929,0.8245864621920407
CDC37,0,0
NKG7,0.060235198264553,0.5490624977015116
ENTPD7,0.35117049625107183,0.8029234239968168
SLC4A10,0.10492468937105483,0.6604022531402187
VHLL,0.5093625459998427,0.8235327082337718
HIST1H2BA,0.39516858619586354,0.8098135780986015
HPD,0.19062250368481595,0.7496664509263281
NRL,0.24156536905315995,0.7733728068580641
MFAP4,0.36538846311536477,0.8053787731710136
SPTY2D1,0.04915715283548385,0.5091986149916093
RGN,0.5008449339944967,0.8225515340275291
AMY2A,0.5004759547121834,0.8225239674635301
MINK1,1.5731266612093313e-4,0.005131241707026946
HTR3C,3.5134476408181177e-15,1.4199752484955752e-13
HECTD4,9.66762888199321e-6,3.8422394893666834e-4
KRT72,1.1207078962742125e-6,4.29490353737183e-5
DCTN5,0,0
MAPK1IP1L,0.387004875609628,0.8086902505133087
MRAS,0.43900596484701243,0.8155860173705413
SLAMF9,0.34859678913676234,0.8024020084296615
PSMD1,0,0
OR5F1,0.3249848933459324,0.7977893326891471
HUWE1,0,0
AP3M1,0.11777178069672832,0.6805949458249091
CDH1,0.4150624504584939,0.8126703567943601
NUDT2,0.48601280528702134,0.8210600455785053
MTMR10,0.3265886365246396,0.798220096898022
PF4,0.13957499802614529,0.7093591343338703
NDNF,1.0655770459842847e-9,4.224221428206221e-8
VSIG10L,0.3138762691023757,0.7955048086627093
KDM4E,0.46282431642498334,0.8184382609970045
ITGA9,2.337298155472748e-13,9.934497668950826e-12
ZNF891,0.2572556730477968,0.7793488635414745
L1TD1,0.4234854787894164,0.8137296293946104
ZNF569,0.5173488173390159,0.8244974755223178
EIF2B4,0,0
SH3BP5L,0.45271464944004125,0.8172565914990307
GPX2,0.45503155118467453,0.8174876502439045
UTP23,0,0
PYGM,0.4809007323700453,0.8204484632799987
PHC3,1.7620160659855124e-5,6.320408871693939e-4
CHN1,0.4975323467629404,0.8222622841552196
ACTL8,0.0016684098816722216,0.04522187019928614
PDE6A,0.520752155813449,0.8249535843002115
GPX8,0.5175657039091762,0.824522508288258
PIK3IP1,0.4747649301335909,0.8197886877031474
PLET1,0.3116605941413597,0.7950103776776423
XIRP2,0.2789662848374243,0.7861970358622536
HIST1H3G,0.3966844844931974,0.8100316136745931
PDIA6,0.49373212370993386,0.8218433818499977
LSS,0.3852234474199669,0.8083625621648616
FKBP10,5.397755995366673e-13,2.1712076581081874e-11
KCTD2,0.04743270235076504,0.5032072327062755
PI16,0.48433847784551265,0.8208346809826437
PLD4,0.26303973612846393,0.7812663561987816
BTNL2,0.49183901549939074,0.8216553369577395
AKAP4,0.15498647901362764,0.7244135642384812
MTHFSD,0.519965428874662,0.8248253066548588
MTTP,0.17610001502530903,0.7404247911216159
OR2L13,0.4464388469609182,0.8164859358248664
CLLU1OS,0.0018968317749110653,0.05041378017605502
SLC8A2,0.37716931794471226,0.8072594828605291
BCO2,0.42065887694396775,0.8133987182529804
RDH14,0.26680164983119475,0.7825307723647372
ALG10,0.41293974492265895,0.8123977324360225
HHATL,0.48667421397936683,0.8211570273933428
ARPC1B,0.0027112936642028707,0.06995558585110273
NRGN,0.4474042580934294,0.8166291811164661
SENP8,6.009569447975695e-9,2.06796355040062e-7
PGLYRP2,0.32997523802309836,0.7989314967696153
STK32C,0.4066539402306652,0.8114786837487643
TREML2,0.4691659825220949,0.8191298940170102
MCOLN1,0.43378664828241975,0.8149660511124607
MAPK14,0.18037702280743428,0.7429092136735531
HS1BP3,0.3475521903889132,0.8022224638080965
NHLRC2,9.843839395004027e-5,0.00366535590376027
THEGL,0.4889008096221051,0.8213831453712279
GALT,0.5090293137268826,0.8234951376396388
HIST3H3,0.050059069689660604,0.5136920846780614
TSPY2,0.24796531584717163,0.775815897397657
ZXDC,0.014839735876227866,0.24891891941595412
RCOR3,6.014217267706462e-12,2.3209689725689486e-10
RAP1GAP2,0.5071223217746808,0.8232900082896042
DHTKD1,0.4191317041563158,0.8131900575944834
CHKA,0.25677329544291205,0.7791507761252593
RWDD2A,7.753201854428931e-15,3.128608483393691e-13
TPRG1L,0.10162683993018497,0.6533145785737331
SSUH2,0.47614891766119866,0.8199407642675942
ZYG11B,0.46325691198827723,0.8185184953136339
SRP14,0,0
CCHCR1,0.46154360420014623,0.818285087772325
NEK1,0,0
ATXN7L3,0,0
HOXB3,1.6731137883169894e-14,6.84230450076484e-13
HIST1H3A,0.3937380492615645,0.8096156010914053
FOS,0.5108451674322595,0.8236913151727089
MYT1,0.46332512719854324,0.8185225066456223
EID1,0.2386868388942981,0.7721914736998106
MAGEE1,0.25348487959604954,0.7779000600317209
LRRC4,0.45367346822698496,0.8173551265490033
AUP1,0.0069167340521095145,0.14815275467858835
STK24,5.433271012383675e-8,2.1667429923599713e-6
SLC4A7,7.659503810600992e-13,3.169942086600486e-11
HBD,0.4385417406180047,0.8155459057720216
STAT6,6.983299352864347e-8,2.8439955968018182e-6
DPP6,0.44946763586548455,0.8168690009739277
PAX8,0.33245581791941803,0.7994313065920358
VPS54,2.1757687373569325e-9,8.256148353869008e-8
MLIP,0.5003466204571846,0.8225068804872387
KRT25,0.39928146295517597,0.8103638392383781
RIT1,0.5245986735268283,0.8256295226566839
CIR1,2.388159139985069e-14,1.0094147739891923e-12
LOC100505478,0.46943016693545453,0.8191637609637711
STPG3,0.5031513217136082,0.82281319117117
TRAPPC6B,0.3429358422135544,0.8012984582185262
CCIN,0.2767631961504864,0.7855678974417339
KRTAP10-8,0.4131150151596599,0.8124236989456337
HMGCR,0,0
ZNF281,0.14840368374204357,0.7182962202041612
CXCL10,0.4427571655252855,0.8160336475707531
KPRP,3.0001599233957347e-7,1.1594709527495972e-5
SLC12A4,0.4650224516377124,0.818679542057029
DAPL1,0.27871677104033227,0.7861589163915589
HIST1H1T,0.42245446407922255,0.8135887581149828
DPYD,0.4644131959037257,0.8186408695599969
RGCC,0.5026415038167865,0.8227671974158657
RGR,0.03386316786366166,0.421180942242814
HIF1A,0.33515750656394894,0.7999429675971984
ABI3,0.17951188883828975,0.7425029336808711
SGCG,0.5144520601839332,0.8240945276747664
MAN2C1,0.006253317589432691,0.13689422459949963
OSBPL6,0.36818421756185987,0.8058208503117494
