gene,fdr
ADAMTS1,0.29245206514518224
ADAMTS10,0.08482550412392882
ADAMTS12,0.2072550265311162
ADAMTS13,0.0309713762322263
ADAMTS14,0.6201007909324723
ADAMTS15,0.1157034511487247
ADAMTS16,0.9999999999760111
ADAMTS17,0.8394509790581106
ADAMTS18,0.17342017414604585
ADAMTS19,0.42316630875312755
ADAMTS2,0.47749591941922775
ADAMTS20,0.10796834179201256
ADAMTS3,0.5547313429315343
ADAMTS4,0.1152020097902835
ADAMTS5,0.755320861662577
ADAMTS6,0.014445983391357345
ADAMTS7,0.051658520892523256
ADAMTS8,0.4898143000896813
ADAMTS9,0.6614600164024312
ADAMTSL1,0.055989028939297254
ADAMTSL2,0.5525876075750753
ADAMTSL3,0.19044673453488623
ADAMTSL4,0.342898678939487
ADAMTSL5,0.26051062662970126
ADAP1,0.11486618583034286
ADAP2,0.25270778643764236
ADAR,0.07916973325798532
ADARB1,0.7720293208942861
ADARB2,0.9999999999760111
ADAT1,0.03647759461369359
ADAT2,0.08012877473334039
ADAT3,1.3786056192895845e-4
ADCK1,0.8891333402092653
ADCK2,0.015522954524698982
ADCK5,0.277302635703368
ADCY1,0.6195916579666481
ADCY10,0.025765899357297194
ADCY2,0.3414828733321785
ADCY3,0.12706035968187027
ADCY4,0.7337984201497311
ADCY5,0.06117099724618403
ADCY6,0.147892229732
ADCY7,0.9718063566865323
ADCY8,0.6152435042962474
ADCY9,0.6747032282986042
ADCYAP1,0.9999999999760111
ADCYAP1R1,0.6003325884956989
ADD1,0.2443128423523849
ADD2,0.7283547598159322
ADD3,0.14879746579297387
ADGB,0.3959225274755192
ADGRA1,0.4256774235625084
ADGRA2,0.011738005186903131
ADGRA3,0.008828831970282688
ADGRB1,0.9723920794407256
ADGRB2,0.04449891452108326
ADGRB3,0.2684949144765377
ADGRD1,0.5857195642528685
ADGRE1,0.006466077052902237
ADGRE2,0.1704430431232561
ADGRE3,0.4661748952375841
ADGRE5,0.5565154956773486
ADGRF1,0.468853061082336
ADGRF2,0.13219656889838935
ADGRF3,0.9413510228462095
ADGRF4,0.006466077052902237
ADGRF5,0.6776696843148142
ADGRG1,0.9999999999760111
ADGRG2,0.7792046169796017
ADGRG3,0.1906953298943215
ADGRG4,0.31406895073975954
ADGRG5,0.9249023281725169
ADGRG6,0.8026583314539805
ADGRG7,0.13533519616218403
ADGRL1,0.036361079624108394
ADGRL2,0.8753783593956693
ADGRL3,0.9999999999760111
ADGRL4,0.0029615965595950356
ADGRV1,0.16938043399358493
ADH1A,0.9999999999760111
ADH1B,0.24202973494739843
ADH1C,0.7722486325120083
ADH4,0.8628739368227459
ADH5,0.044840151432012545
ADH6,0.41938383103473087
ADH7,0.007292796609922294
ADHFE1,0.7553281504560526
ADI1,0.9961545756798773
ADIG,0.05643025924199539
ADIPOQ,0.5780201398630517
ADIPOR1,0.052828517403161177
ADIPOR2,0.3978418439231195
ADIRF,0.9999999999760111
ADK,0.9999999999760111
ADM,0.22125777211960973
ADM2,0.8944369352197825
ADM5,0.06357936479371416
ADNP,0.8200047437671785
ADNP2,0.40872898658983153
ADO,0.6402051421726614
ADORA1,0.07379290564414277
ADORA2A,0.8212125568501931
ADORA2B,0.17737268341717174
ADORA3,0.010928842805795789
ADPGK,0.9999999999760111
ADPRH,0.42711132915397054
ADPRHL1,0.24754863765433932
ADPRHL2,0.11723131276751406
ADPRM,0.20479870308356343
ADRA1A,0.6121158201732148
ADRA1B,0.47939759190540204
ADRA1D,0.9782422625274065
ADRA2A,0.8400027837723758
ADRA2B,0.9699412082828903
ADRA2C,0.25061099974903106
ADRB1,0.17871449206022347
ADRB2,0.36925725906791995
ADRB3,0.4652739665217758
ADRM1,0.34595801814932525
ADSL,0.12916833113200324
ADSS,0.0019645104820110305
ADSSL1,0.9588472090863006
ADTRP,0.4911836175489158
AEBP1,0.9999999999760111
AEBP2,0.11308428006695624
AEN,0.09089911860832914
AES,0.6880212495174007
AFAP1,0.0831508709750973
AFAP1L1,0.26945915022041417
AFAP1L2,0.23129385440303787
AFDN,0.9999999999760111
AFF1,0.04409883315059895
AFF2,0.08705428733540566
AFF3,0.03474919490399065
AFF4,0.6205539059955023
AFG1L,0.7509756045118957
AFG3L2,0.11364145965789135
AFM,0.25313823270008007
AFMID,0.06775636081851695
AFP,0.11623013100749797
AFTPH,0.9999999999760111
AGA,0.5701663615156392
AGAP1,0.17808329313191987
AGAP11,0.9999999999760111
AGAP2,0.11209292212312981
AGAP3,0.2754056575377798
AGAP4,0.012940282736799907
AGAP5,0.016087145961652775
AGAP6,0.15643378830955132
AGAP9,0.10017776822379702
AGBL1,0.9999999999760111
AGBL2,0.0339293806980972
AGBL3,0.47066261314308877
AGBL4,0.3866462129304215
AGBL5,0.7235513084554751
AGER,0.26051062662970126
AGFG1,0.9999999999760111
AGFG2,0.4222349081318009
AGGF1,0.08775516574828092
AGK,0.21205407788113997
AGL,0.006731367304655628
AGMAT,0.12589158133131403
AGMO,0.9999999999760111
AGO1,0.0041876602130011854
AGO2,0.9999999999760111
AGO3,0.9999999999760111
AGO4,0.9999999999760111
AGPAT1,0.42979432328454703
AGPAT2,0.9999999999760111
AGPAT3,0.9386786474436544
AGPAT4,0.17250478227024765
AGPAT5,0.019516532420778266
AGPS,0.027574120731948856
AGR2,0.11682476215232514
AGR3,0.9999999999760111
AGRN,0.7055936285758222
AGRP,0.7166115295666583
AGT,0.9999999999760111
AGTPBP1,0.1565740308077022
AGTR1,0.3436522558407284
AGTR2,0.018531769244708677
AGTRAP,0.3627668040699616
AGXT,0.7548596077449562
AGXT2,0.18592939516089593
AHCTF1,0.040362457358197504
AHCY,0.18828985770661097
AHCYL1,8.993523920929331e-4
AHCYL2,0.9999999999760111
AHDC1,0.7386956673880154
AHI1,0.6019255130324429
AHNAK,0.311068272614996
AHNAK2,0.22649175987580142
AHR,0.030186047025693944
AHRR,0.9715480985607008
AHSA1,0.22112545739271763
AHSA2,0.7564290563873872
AHSG,0.5624795999442815
AHSP,0.9999999999760111
AICDA,0.7426544783036685
AIDA,0.3629069539377382
AIF1,0.9999999999760111
AIF1L,0.04954742970252177
AIFM1,0.06977592973145463
AIFM2,0.30198565104335845
AIFM3,0.7048112227917401
AIG1,0.9999999999760111
AIM2,0.4290096018655922
AIMP1,0.07313558956473416
AIMP2,0.027511225458402313
AIP,0.005734215357303025
AIPL1,0.3826381926965546
AIRE,0.8115334887278551
AJAP1,0.26134662337532233
AJUBA,0.3531244796652307
AK1,0.9999999999760111
AK2,0.9999999999760111
AK3,0.7074256158987731
AK4,0.15838219022253877
AK5,0.15320426696627415
AK6,0.03889001839905521
AK7,0.19957983002618793
AK8,0.40078147609524817
AK9,0.6838952873329817
AKAIN1,0.9229620247877054
AKAP1,0.7337984201497311
AKAP10,0.1863237615115589
AKAP11,0.0059063949690654855
AKAP12,0.02181650665822187
AKAP13,0.8873102639195914
AKAP14,0.8612075232252931
AKAP17A,0.46049053872489976
AKAP2,0.15391227276359215
AKAP3,0.9115616075227354
AKAP4,0.10426381648284151
AKAP5,0.027995393729131943
AKAP6,0.052751808534093655
AKAP7,0.10456302886433552
AKAP8,0.572521143142077
AKAP8L,0.07139100468276548
AKAP9,0.1423196167974265
AKIP1,0.7820674592082408
AKIRIN1,0.0057962868923716855
AKIRIN2,0.023661354099817893
AKNA,0.9999999999760111
AKNAD1,0.023462163292312058
AKR1A1,0.4190550105358197
AKR1B1,0.32652513588844995
AKR1B10,0.21467413845294495
AKR1B15,0.5506206206023487
AKR1C1,0.7651969976676821
AKR1C2,0.16112358188119025
AKR1C3,0.05214546734118777
AKR1C4,0.8720169133605313
AKR1D1,0.09214119450259345
AKR1E2,0.086808499468829875
AKR7A2,0.17942499872478884
AKR7A3,0.019997146469599526
AKT1,0.056335237180734084
AKT1S1,0.979963615868596
AKT2,0.4377316950151967
AKT3,0.41721205178583165
AKTIP,0.019043404650503505
ALAD,0.01185962394364364
ALAS1,0.9999999999760111
ALAS2,0.05643025924199539
ALB,0.4634765215820827
ALCAM,0.44319276237054456
ALDH16A1,0.39181641349954355
ALDH18A1,0.07637967897065541
ALDH1A1,0.9866922119879309
ALDH1A2,0.05053615082943704
ALDH1A3,0.747918716188113
ALDH1B1,0.06193928075515404
ALDH1L1,0.9371636200898327
ALDH1L2,0.07035975266685936
ALDH2,0.8820214878121232
ALDH3A1,0.9560494679262902
ALDH3A2,0.9993847855628377
ALDH3B1,0.1912381325701448
ALDH3B2,0.9811706128914968
ALDH4A1,0.39999334645577844
ALDH5A1,0.04497800879567779
ALDH6A1,0.5626727934997545
ALDH7A1,0.08946932669606443
ALDH8A1,0.9999999999760111
ALDH9A1,0.36420425578395327
ALDOA,0.025927872424035412
ALDOB,0.058289758356308355
ALDOC,5.62753975258818e-4
ALG1,0.04712970474766918
ALG10,0.15316803649890104
ALG10B,0.014229223880899368
ALG11,0.01810340864608922
ALG12,0.9999999999760111
ALG13,0.682851217886365
ALG14,0.9322006953897698
ALG1L,0.12649283829992156
ALG1L2,0.8611293498446936
ALG2,0.22075825587856462
ALG3,0.4786790200255558
ALG5,0.07938547087746961
ALG6,0.0012984897372940215
ALG8,0.01993694490868869
ALG9,0.0609327279380479
ALK,0.20790271518044465
ALKAL1,0.16553457557773232
ALKAL2,0.79039119282291
ALKBH1,0.03444508909349163
ALKBH2,0.14503602536338764
ALKBH3,0.27542286582422354
ALKBH4,0.9999999999760111
ALKBH5,0.04113263936437087
ALKBH6,0.9999999999760111
ALKBH7,0.2901957206925029
ALKBH8,0.5246328139137557
ALLC,0.049699406803480686
ALMS1,0.20535881963959396
ALOX12,0.062229598681378735
ALOX12B,0.15394786975013075
ALOX15,0.7850153950073101
ALOX15B,0.9566279965409997
ALOX5,0.9999999999760111
ALOX5AP,0.9999999999760111
ALOXE3,0.5696992757328355
ALPI,0.06729883580819437
ALPK1,0.783622746754937
ALPK2,0.011666617243214859
ALPK3,0.9999999999760111
ALPL,0.9786385054175339
ALPP,0.5092900092854193
ALPPL2,0.8212020385173943
ALS2,0.9999999999760111
ALS2CL,0.9999999999760111
ALS2CR12,0.19689332588751662
ALX1,0.9999999999760111
ALX3,0.33471397677053666
ALX4,0.05843739400408365
ALYREF,0.17670810555800281
AMACR,0.40321075219597124
AMBN,0.17462052378177637
AMBP,0.47767074069509485
AMBRA1,0.05745955927896358
AMD1,0.1834667375047525
AMDHD1,0.19633507281836304
AMDHD2,0.025436825547252434
AMELX,0.6445675434988075
AMELY,0.9999999999760111
AMER1,0.3564878203548578
AMER2,0.6360720595126931
AMER3,0.9999999999760111
AMFR,0.24199761381117463
AMH,0.726989698248523
AMHR2,0.9999999999760111
AMIGO1,0.19044673453488623
AMIGO2,0.18256735955638417
AMIGO3,0.4605601916101676
AMMECR1,0.9999999999760111
AMMECR1L,0.35724574500360556
AMN,0.2647743815783821
AMN1,0.3770012347941453
AMOT,0.7426544783036685
AMOTL1,0.6906130127623543
AMOTL2,0.8497529204965015
AMPD1,0.00477867648446826
AMPD2,0.004326935216262957
AMPD3,0.06924280669378648
AMPH,0.9999999999760111
AMT,0.9717793783056594
AMTN,0.330115456123772
AMY1A,0.02874623648053552
AMY1B,0.01822614584866241
AMY1C,0.8441436705436982
AMY2A,0.0960401111475498
AMY2B,0.140056513123641
AMZ1,0.9999999999760111
AMZ2,0.04747759590126051
ANAPC1,6.74210077721783e-4
ANAPC10,0.1924059339004805
ANAPC11,7.572167179822766e-4
ANAPC13,0.9999999999760111
ANAPC15,0.01682428768770443
ANAPC16,0.9999999999760111
ANAPC2,0.01964847872076884
ANAPC4,0.09401612284969539
ANAPC5,0.004386485110424297
ANAPC7,0.9999999999760111
ANG,0.9999999999760111
ANGEL1,0.1344503250493941
ANGEL2,0.23842458655400062
ANGPT1,0.04769390862330431
ANGPT2,0.782459509177013
ANGPT4,0.9864574103940799
ANGPTL1,0.07992881545393575
ANGPTL2,0.49493501822730684
ANGPTL3,0.07095271069312245
ANGPTL4,0.3724244481413315
ANGPTL5,0.9023319862172733
ANGPTL6,0.3357999822506826
ANGPTL7,0.7892608131631943
ANGPTL8,0.9999999999760111
ANHX,0.04067797093432355
ANK1,0.13747583922474688
ANK2,0.11112723769095353
ANK3,0.5541510140416103
ANKAR,0.5125324301951044
ANKDD1A,0.9999999999760111
ANKDD1B,0.0704388810949867
ANKEF1,0.005593678885946378
ANKFN1,0.9709733244622355
ANKFY1,0.44442755165014697
ANKH,0.8392857145214423
ANKHD1,0.02060113345224608
ANKHD1-EIF4EBP3,0.14698426850279764
ANKIB1,0.024616851774261494
ANKK1,0.06939658745993024
ANKLE1,0.24043801136361073
ANKLE2,0.06392550642918787
ANKMY1,0.7951410456140718
ANKMY2,0.11978960723837843
ANKRA2,0.011722717165753668
ANKRD1,0.14079576608233113
ANKRD10,0.0010321372529718562
ANKRD11,0.21065111496072705
ANKRD12,0.13619661029808186
ANKRD13A,0.8671574366922474
ANKRD13B,0.2452175856328797
ANKRD13C,0.9811721452453798
ANKRD13D,0.9999999999760111
ANKRD16,0.40186344007103725
ANKRD17,0.4884779157639507
ANKRD18A,0.0934010739244228
ANKRD18B,0.056773527238095346
ANKRD2,0.012916089870778882
ANKRD20A1,0.008320402284080881
ANKRD20A2,0.11209292212312981
ANKRD20A3,0.24963862730663586
ANKRD20A4,0.9999999999760111
ANKRD22,0.9999999999760111
ANKRD23,0.11728039352109294
ANKRD24,0.07532266486235097
ANKRD26,0.9999999999760111
ANKRD27,0.9999999999760111
ANKRD28,0.09012911564836389
ANKRD30A,0.01134578859808728
ANKRD30B,0.02804255791699976
ANKRD31,0.1282061599731516
ANKRD33,0.6153872426363477
ANKRD33B,0.9999999999760111
ANKRD34A,0.43166272512054665
ANKRD34B,0.40736219834338055
ANKRD34C,0.6164768657040696
ANKRD35,0.030471315293399418
ANKRD36,0.22309275452968208
ANKRD36B,0.33738362138926803
ANKRD37,0.11975152887420498
ANKRD39,0.35847471961746596
ANKRD40,0.9841186123522433
ANKRD42,0.4635993073269558
ANKRD44,0.15697985943536616
ANKRD45,0.49475390898605215
ANKRD46,0.0070579780149758265
ANKRD49,0.20859016967093708
ANKRD50,0.9271116046743857
ANKRD52,0.09892960159503666
ANKRD53,0.21976507823092536
ANKRD54,0.9999999999760111
ANKRD55,0.8941261815946673
ANKRD6,0.9999999999760111
ANKRD60,0.021125645345669616
ANKRD61,0.9999999999760111
ANKRD62,0.12391873149316311
ANKRD63,0.9681848278417212
ANKRD65,0.2316359966544997
ANKRD66,0.5282521205613392
ANKRD7,0.06464576936864898
ANKRD9,0.903225618193731
ANKS1A,0.4252110687776101
ANKS1B,0.9999999999760111
ANKS3,0.6038584612900971
ANKS4B,0.7027329620460079
ANKS6,0.9999999999760111
ANKUB1,0.513549288939846
ANKZF1,0.8478466559330633
ANLN,0.9999999999760111
ANO1,0.125002896642417
ANO10,0.0082781555756413
ANO2,0.8121709207854895
ANO3,0.13896851358386675
ANO4,0.8244715862330447
ANO5,0.18154282305725133
ANO6,0.9403287606607108
ANO7,0.07616402579467563
ANO8,0.8628739368227459
ANO9,0.5622530462065368
ANOS1,0.5474759940651253
ANP32A,0.7481264396176743
ANP32B,0.9999999999760111
ANP32C,0.023999508914379776
ANP32D,0.9841186123522433
ANP32E,0.9999999999760111
ANPEP,0.10573454335242591
ANTXR1,0.6249477695997309
ANTXR2,0.9716209131175708
ANTXRL,0.9695410948286498
ANXA1,0.5971336375015053
ANXA10,0.40529232206840105
ANXA11,0.9578219549090738
ANXA13,0.009536165361761856
ANXA2,0.028467054641002576
ANXA2R,0.9999999999760111
ANXA3,0.18963565290566514
ANXA4,0.7500756447788828
ANXA5,0.2777364958180153
ANXA6,0.2807942092265169
ANXA7,0.06825809155883618
ANXA8,0.8404105169972127
ANXA8L1,0.04866542680270783
ANXA9,0.01938050322442088
AOAH,0.9999999999760111
AOC1,0.9999999999760111
AOC2,0.047402319495498196
AOC3,0.73279206086603
AOX1,0.11279380772530011
AP1AR,0.16039623886403273
AP1B1,0.7651969976676821
AP1G1,0.9895291651431574
AP1G2,0.9999999999760111
AP1M1,0.9999999999760111
AP1M2,0.9999999999760111
AP1S1,0.0903287281769878
AP1S2,0.08366279103385171
AP1S3,0.26945915022041417
AP2A1,0.9534607182595072
AP2A2,0.9902180250897058
AP2B1,0.033062744796686784
AP2M1,0.010696677968037614
AP2S1,3.0481499911544867e-4
AP3B1,0.6862308515536387
AP3B2,0.6559314993588039
AP3D1,0.003826615695883489
AP3M1,0.04823952188551798
AP3M2,0.9318462847446887
AP3S1,0.12910886735285626
AP3S2,0.44924595863149924
AP4B1,0.20236080544466442
AP4E1,0.02591294615055543
AP4M1,0.0960906000266892
AP4S1,0.1945272307903963
AP5B1,0.28288011875087876
AP5M1,0.9999999999760111
AP5S1,0.48892384423627344
AP5Z1,0.07738903801646956
APAF1,0.051356215639539966
APBA1,0.6322457927336739
APBA2,0.19862873055652197
APBA3,0.11811821221937292
APBB1,0.5152531183080102
APBB1IP,0.07419898983323053
APBB2,0.7835147226300936
APBB3,0.003941477207248216
APC,0.017712998979158606
APC2,0.9999999999760111
APCDD1,0.904807235826034
APCDD1L,0.41449658073856255
APCS,0.0013757464634051168
APEH,0.06859808644239758
APELA,0.16266325795042152
APEX1,0.3541380890488976
APEX2,0.14581683157046352
APH1A,0.032876432220163725
APH1B,0.9999999999760111
API5,0.04234690251813954
APIP,0.17808329313191987
APLF,0.9028853798425515
APLN,0.7383888270315642
APLNR,0.7636099943682678
APLP1,0.25977661797349866
APLP2,0.5928891261337996
APMAP,0.12921360615832725
APOA1,0.9484108171502577
APOA2,0.22112258446671856
APOA4,0.015315035795580724
APOA5,0.0379039261832882
APOB,0.9999999999760111
APOBEC1,4.3922297247397116e-4
APOBEC2,0.1278413559661678
APOBEC3A,0.18207687732473696
APOBEC3B,0.13612943960469753
APOBEC3C,0.9999999999760111
APOBEC3D,0.008337250366398406
APOBEC3F,0.023783061143164357
APOBEC3G,0.36301502021335297
APOBEC3H,0.6363662612559051
APOBEC4,0.9999999999760111
APOBR,0.9999999999760111
APOC1,0.9012699550068469
APOC2,0.7226613740657987
APOC3,0.9999999999760111
APOC4,0.9999999999760111
APOD,0.0041226356775507424
APOE,0.9999999999760111
APOF,0.41070791439400534
APOH,0.9999999999760111
APOL1,0.22098202480413312
APOL2,0.014369502683950656
APOL3,0.9974811523049975
APOL4,0.9533262801443605
APOL5,0.4635993073269558
APOL6,0.03829442401514293
APOLD1,0.01759979621065479
APOM,0.08364761429502303
APOO,0.0995867325193635
APOOL,0.1484007122089563
APOPT1,0.7394634567099132
APP,0.5510298656963238
APPBP2,0.08200193794007994
APPL1,0.13252167816611277
APPL2,0.41124439503421545
APRT,0.06214166040266834
APTX,0.9999999999760111
AQP1,0.8957287010069304
AQP10,0.02403376838037845
AQP11,0.7534004799487628
AQP12A,0.1474920441306199
AQP12B,0.9999999999760111
AQP2,0.786688301781305
AQP3,0.12822685368256725
AQP4,0.38395656526558014
AQP5,0.09544838733511578
AQP6,0.03994431009273678
AQP7,0.1916355641505387
AQP8,0.21647207918981168
AQP9,0.09001530862051521
AQR,0.06770824940525443
AR,0.9999999999760111
ARAF,0.027574120731948856
ARAP1,0.6931768352497537
ARAP2,0.9767272949534047
ARAP3,0.15316249511793578
ARC,0.4018302427697976
ARCN1,0.15126614674699315
AREG,0.05255556190395385
AREL1,0.5020740267199622
ARF1,0.26273143490546036
ARF3,0.9843283490992365
ARF4,0.04482936125882141
ARF5,0.026865065185733665
ARF6,0.846527678640531
ARFGAP1,0.2524586242172836
ARFGAP2,0.1737473422081997
ARFGAP3,0.9999999999760111
ARFGEF1,0.0349707509468238
ARFGEF2,0.9781791514695165
ARFGEF3,0.9270267229192205
ARFIP1,0.7493860993509299
ARFIP2,0.35628689155200005
ARFRP1,0.39508599134577976
