gene,fdr
PAK1IP1,0.016689352112676057
TELO2,0.016689352112676057
USP39,0.016689352112676057
POLR3B,0.016689352112676057
CCT4,0.016689352112676057
TUBGCP2,0.017470803324099723
UQCRC2,0.017470803324099723
MCM6,0.017470803324099723
RPL24,0.017470803324099723
NACA,0.017470803324099723
LSM6,0.017470803324099723
PKM,0.01780295890410959
TAMM41,0.01780295890410959
TMED10,0.01780295890410959
POLA2,0.01780295890410959
SSB,0.018226702997275204
SPC24,0.018226702997275204
URB1,0.018696521739130435
SEC61G,0.0189075935828877
DHFR,0.0189075935828877
MED11,0.0189075935828877
NCAPG2,0.0189075935828877
MECR,0.0189075935828877
NUP155,0.0189075935828877
ERCC3,0.019315319148936173
RPP30,0.019315319148936173
COPS6,0.019614947368421055
MPHOSPH10,0.019614947368421055
WARS2,0.019614947368421055
SMC4,0.019614947368421055
MRPL18,0.019908333333333337
MRPS35,0.019908333333333337
ADSS,0.019908333333333337
CDAN1,0.019908333333333337
ARIH1,0.019989591836734693
GTF2B,0.019989591836734693
RPL27,0.019989591836734693
TBCE,0.019989591836734693
PCF11,0.019989591836734693
CDK1,0.019989591836734693
PSMD14,0.019989591836734693
NAT10,0.019989591836734693
TBCC,0.020752929292929292
RFT1,0.020752929292929292
SPDYE1,0.020752929292929292
PHAX,0.020752929292929292
SARS,0.02107588972431078
RCC1L,0.02107588972431078
THAP1,0.02107588972431078
TPRKB,0.0213409429280397
TAF1B,0.0213409429280397
THAP12,0.0213409429280397
CCDC84,0.0213409429280397
POLR2J3,0.02149515892420538
ENO1,0.02149515892420538
PCNA,0.02149515892420538
DYNC1H1,0.02149515892420538
EIF3D,0.02149515892420538
TXNL4B,0.02149515892420538
EIF2B2,0.02180252427184466
PSMA7,0.02180252427184466
RPL38,0.02180252427184466
SNRPD3,0.022158840579710147
TTC27,0.022158840579710147
MRPS18A,0.022297333333333332
EXOSC4,0.022297333333333332
DKC1,0.022297333333333332
ERH,0.022297333333333332
MVK,0.022297333333333332
RTF1,0.022297333333333332
XRN1,0.023042836879432628
DDX46,0.023042836879432628
MAK16,0.023042836879432628
CTU2,0.023384094117647056
ADAT3,0.023384094117647056
RPF2,0.023777840375586855
KIF11,0.02455981308411215
SPDL1,0.02455981308411215
SDAD1,0.024948065268065266
RPL34,0.025778976744186048
RPS6,0.0264221198156682
HNRNPH1,0.0264221198156682
DNM2,0.0264221198156682
PPAN,0.0264221198156682
LAMTOR3,0.02643609977324263
WDR73,0.02643609977324263
CCT3,0.02643609977324263
SF1,0.02643609977324263
PRPF4,0.02643609977324263
NAA50,0.02643609977324263
DDX54,0.02643609977324263
GFM1,0.026748171557562078
POLR2B,0.026748171557562078
CTDP1,0.02711837837837838
USP17L11,0.027362995594713658
EIF4E,0.027362995594713658
ACTR3,0.027362995594713658
OSTC,0.027362995594713658
MRPL13,0.027362995594713658
IDH3A,0.027362995594713658
EARS2,0.027362995594713658
INTS11,0.027362995594713658
NOC4L,0.027362995594713658
RCC1,0.027362995594713658
NOB1,0.027662105263157894
INTS5,0.027662105263157894
C15orf41,0.027958602620087338
SNRPF,0.027958602620087338
CYC1,0.02860581344902386
ISY1,0.02860581344902386
RPL10A,0.02860581344902386
RBM10,0.028832758620689656
RARS2,0.028832758620689656
MDN1,0.028832758620689656
ALG11,0.029529270386266095
CKAP5,0.029529270386266095
RAD51C,0.03011344537815126
FAM157A,0.03011344537815126
EIF2S3,0.03011344537815126
RPL13,0.03011344537815126
SEM1,0.03011344537815126
RABGGTB,0.03011344537815126
RPS6KA5,0.03011344537815126
INTS1,0.03011344537815126
POLR1C,0.03011344537815126
LSM10,0.03011344537815126
MMS19,0.030387280334728036
STX18,0.030387280334728036
SKIV2L2,0.030658833333333333
E4F1,0.030658833333333333
MDM4,0.03099243243243243
YAE1D1,0.03132464730290457
PPAT,0.0315900826446281
DNTTIP2,0.0315900826446281
PINX1,0.031787926078028744
MRPS5,0.031787926078028744
XPO1,0.031787926078028744
MAT2A,0.031918207739307536
GNL3L,0.031918207739307536
EIF2S2,0.031918207739307536
ALG6,0.031918207739307536
N6AMT1,0.03217638945233266
HIST2H3C,0.03217638945233266
CAD,0.03281858585858586
PPP4C,0.03281858585858586
CHAF1A,0.033523064516129034
TNPO3,0.03363712
SACM1L,0.03363712
RUVBL2,0.03363712
IPMK,0.03363712
MRPL11,0.03388382470119521
RFC2,0.03388382470119521
AARS,0.0340609900990099
THOC7,0.0340609900990099
DNAJC8,0.0340609900990099
DDX23,0.03430358974358974
RRN3,0.03430358974358974
DDX56,0.03454428290766209
OPA1,0.03454428290766209
ORC6,0.034580077821011676
DHX8,0.034580077821011676
ING3,0.034580077821011676
DDX41,0.034580077821011676
EXOSC2,0.034580077821011676
RBBP5,0.03481643410852713
TVP23C-CDRT4,0.03481643410852713
WDR77,0.03511876208897485
MDM2,0.03521596928982726
RPL17,0.03521596928982726
DYNC1I2,0.03521596928982726
POLG2,0.03521596928982726
LRPPRC,0.036908451242829834
H3F3A,0.036908451242829834
ANKLE2,0.03721240075614367
HAUS5,0.03721240075614367
UQCRFS1,0.03721240075614367
CDK7,0.03721240075614367
DDX55,0.03721240075614367
UXT,0.03721240075614367
NUP35,0.038224
ACTR1A,0.0383674296435272
LYRM4,0.0383674296435272
COX4I1,0.0383674296435272
POLR2J,0.039076579925650556
IARS,0.039076579925650556
MRPS24,0.039076579925650556
PSMG2,0.039076579925650556
CENPK,0.039076579925650556
PSTK,0.03935866419294991
KRT18,0.039919704251386315
RAD51,0.039919704251386315
PYROXD1,0.04055129151291512
INTS4,0.040828581952117866
TTC1,0.041807500000000004
CD3EAP,0.042081467889908256
PSMC4,0.042354432234432235
MIPEP,0.04262639853747715
IMPDH2,0.04289737226277372
NOC2L,0.04308887272727273
SPC25,0.04308887272727273
BCAS2,0.043467725631768955
HIST2H2BE,0.043467725631768955
SNRNP35,0.043467725631768955
IMP4,0.043467725631768955
PSMA4,0.043998848920863316
PSMG3,0.043998848920863316
RAB18,0.04460610412926391
NUP214,0.04573228571428571
HAUS4,0.04573228571428571
POLR3H,0.04573228571428571
RPE,0.04590960854092527
MOCS3,0.04590960854092527
DDX52,0.046865947826086954
GOLGA6L4,0.046865947826086954
CENPW,0.046865947826086954
SDHD,0.046865947826086954
SOD1,0.046865947826086954
PRPF6,0.046865947826086954
CIAO1,0.046865947826086954
SKP1,0.046865947826086954
PGD,0.046865947826086954
HSD17B10,0.046865947826086954
GLMN,0.046865947826086954
RPIA,0.046865947826086954
COX15,0.046865947826086954
TIMM13,0.047448194444444446
PSMD13,0.04802671256454388
ORC5,0.04802671256454388
MRGBP,0.04802671256454388
NHP2,0.04802671256454388
NOL10,0.04802671256454388
MFN2,0.04860096219931271
PTPA,0.04876178082191781
PPWD1,0.04876178082191781
MCM3,0.048823932773109244
PWP2,0.048823932773109244
SARS2,0.048823932773109244
CDIPT,0.048823932773109244
TAF6,0.048823932773109244
SPDYE2B,0.048823932773109244
RAD1,0.048823932773109244
ORAOV1,0.048823932773109244
ARCN1,0.048823932773109244
EEF1A1,0.048823932773109244
CRNKL1,0.048823932773109244
WASHC1,0.049054133333333326
VHL,0.049054133333333326
SDHC,0.049054133333333326
KAT5,0.049054133333333326
NOP10,0.049054133333333326
GNL3,0.05056252911813644
CHCHD4,0.05166262023217247
RPS15A,0.05166262023217247
VPS11,0.05189350993377483
RPS20,0.051951894563426686
RPS12,0.051951894563426686
MRPL57,0.051951894563426686
PSMD12,0.052095106732348115
EXOSC7,0.052095106732348115
ZNHIT3,0.052323016393442626
NEDD8,0.05317577741407528
NKTR,0.05340117647058823
SUMO1,0.054161042345276876
CHTF8,0.054161042345276876
PRPF40A,0.05469450406504066
YRDC,0.054826969205834686
PSMD2,0.054826969205834686
NBPF10,0.05521926163723916
VPS51,0.05521926163723916
PSMB5,0.05521926163723916
AHCTF1,0.05521926163723916
TBC1D3D,0.05521926163723916
QRSL1,0.05521926163723916
POLE3,0.05543705128205128
TMEM240,0.056877312000000006
RPL32,0.057032634920634914
POLR2D,0.057032634920634914
SENP6,0.057032634920634914
TARS2,0.057032634920634914
RAC1,0.057032634920634914
ATXN10,0.057095597484276735
NOP56,0.057095597484276735
TBC1D3F,0.057095597484276735
PSMD3,0.057095597484276735
TIMM29,0.057095597484276735
PMF1-BGLAP,0.057095597484276735
UTP6,0.05730599686028257
NOL9,0.057842870514820593
ATP2A2,0.057842870514820593
ARPC2,0.057842870514820593
C3orf38,0.057842870514820593
LYPLAL1,0.05798687306501548
IREB2,0.05798687306501548
NEDD4L,0.05798687306501548
NUF2,0.05798687306501548
DOLK,0.05798687306501548
USP17L18,0.05812866359447005
MTG2,0.05812866359447005
ELAVL1,0.05812866359447005
AURKA,0.05812866359447005
CHEK1,0.05812866359447005
SLU7,0.05862576687116565
KRTAP9-4,0.05912134762633997
EIF2B3,0.05981618320610688
UBA1,0.05981618320610688
TIMM23,0.060066285714285704
SRSF3,0.060066285714285704
RPS4X,0.060066285714285704
DDX27,0.060066285714285704
DAD1,0.060066285714285704
GEMIN8,0.060066285714285704
TRIM49C,0.060066285714285704
TRMT112,0.060066285714285704
COX7C,0.060066285714285704
PMPCB,0.060066285714285704
FOXD4L1,0.0601727136431784
CWC15,0.0601727136431784
HNRNPDL,0.060188537313432836
GTF2H2,0.060188537313432836
POLR2K,0.060188537313432836
SH3YL1,0.060383666169895676
LSM8,0.060772184249628526
TRIAP1,0.060772184249628526
RBM22,0.06088778761061947
ZNF626,0.06088778761061947
C2orf27B,0.06088778761061947
HUWE1,0.06088778761061947
PPP6C,0.06088778761061947
METAP2,0.061270823529411766
POLRMT,0.061270823529411766
EFTUD2,0.06129212827988338
NPIPA2,0.06129212827988338
NPM1,0.06129212827988338
UBE2V1,0.06129212827988338
KPNB1,0.06129212827988338
SNRPB,0.06129212827988338
DNAJC11,0.06148110625909753
URI1,0.06250290697674418
PMF1,0.06352254335260116
KARS,0.06352254335260116
RPS9,0.06352254335260116
CCT2,0.06352254335260116
HNRNPU,0.06370666666666666
SASS6,0.0641656484149856
NPIPB9,0.0643483165467626
TRNT1,0.06453045977011494
ELOB,0.0648003433476395
PDPK1,0.0648003433476395
MRPL40,0.0648003433476395
RPL35,0.06515454545454545
PAICS,0.06515454545454545
COG3,0.06515454545454545
HAUS1,0.06515454545454545
RPS10,0.06515454545454545
FARS2,0.06533321985815602
USP17L30,0.0654187270155587
TTK,0.0654187270155587
MRPS9,0.06586621468926554
NDC80,0.06658200282087447
VPS33A,0.06675740845070423
PTPMT1,0.0677387341772152
PSMA6,0.06798946778711486
TEAD1,0.06798946778711486
RPS15,0.06798946778711486
PES1,0.06833340782122906
PRPF4B,0.06833340782122906
ZNHIT2,0.0684092479108635
COX6C,0.0684092479108635
AARS2,0.06857991655076495
SRSF7,0.06882437673130193
TSFM,0.06882437673130193
DR1,0.06882437673130193
NUCKS1,0.06899352697095434
PNO1,0.06916220994475139
VPS13D,0.06923493112947658
DDX47,0.06923493112947658
CHMP4B,0.06937917808219178
TRAIP,0.06937917808219178
YTHDC1,0.06937917808219178
OSGEP,0.06937917808219178
RPL11,0.06945071038251366
CDC20,0.06945071038251366
MRPL41,0.06952185286103543
ECD,0.06952185286103543
SLC39A6,0.06982733423545331
ADAT2,0.06982733423545331
MCMBP,0.06982733423545331
UBB,0.06982733423545331
RBM19,0.06982733423545331
PPIAL4D,0.06999124324324325
ATP6V1B2,0.07067055330634278
NOL12,0.07083288409703503
RUVBL1,0.07099477792732167
NUP50,0.07106072483221476
PSMC3,0.07106072483221476
PPP1R11,0.07112631860776439
CHMP3,0.07112631860776439
SMC2,0.07128673796791443
PMVK,0.07144672897196262
EIF4G1,0.07147989389920424
TEX10,0.07147989389920424
HMGB1,0.07147989389920424
DUX4,0.07147989389920424
NBPF20,0.07147989389920424
EIF4A1,0.07163835761589404
MED7,0.07230201058201059
KIF23,0.07286765171503959
DCTN2,0.07286765171503959
NCAPD3,0.07308268068331143
PPIE,0.07308268068331143
NSF,0.07308268068331143
GPI,0.07329602094240838
GART,0.07329602094240838
NAA35,0.07329602094240838
THOC2,0.07345003921568627
INO80,0.07410266318537859
ISCU,0.07415854166666667
POT1,0.07415854166666667
C12orf40,0.07421412987012987
USP17L22,0.07421412987012987
NDOR1,0.07461364461738003
XRCC3,0.07575481865284973
AGAP4,0.07580599483204134
EIF3CL,0.07580599483204134
MRPL34,0.07600525096525096
SOD2,0.07600525096525096
MMS22L,0.07600525096525096
MAP3K7,0.07639886889460154
TANGO6,0.07703681643132221
WDR75,0.0773289628681178
TBC1D3B,0.0773289628681178
TFDP1,0.07737553001277139
DHX36,0.07737553001277139
RBM8A,0.0774036
ACO2,0.0774036
KANSL1,0.0774036
MTG1,0.0774036
HSPE1,0.0774036
GOLGA6L1,0.0774036
GET4,0.0774036
HSP90AA1,0.0774036
PSMC5,0.0774036
ESF1,0.0774036
SSU72,0.0774036
COASY,0.0774036
FIP1L1,0.0774036
RRP9,0.0774036
UTP23,0.0774036
TRPM7,0.0774036
NUP205,0.0774036
CPSF1,0.07754556803995005
TUFM,0.07792548628428927
ANAPC2,0.0780664508094645
MRPL16,0.07915791044776119
PPP2R2A,0.07984988875154513
USP37,0.07984988875154513
RAN,0.07984988875154513
DHDDS,0.07984988875154513
ABT1,0.07984988875154513
POLR2C,0.07998725925925926
QARS,0.08035995067817508
TFAM,0.08049635467980296
DLEC1,0.08084048899755501
LUC7L3,0.08084048899755501
PTK2,0.08084048899755501
RNF8,0.08084048899755501
WWTR1,0.08084048899755501
MIS18A,0.08084048899755501
FDX1L,0.08097514041514041
LSG1,0.08104602673147024
SCFD1,0.08104602673147024
SNRPD2,0.08104602673147024
CTNNBL1,0.08104602673147024
TMEM199,0.08164349514563107
NOL6,0.08200785454545456
RBM17,0.08422237288135594
NAPA,0.08565860240963856
COPS4,0.08565860240963856
WDR33,0.08565860240963856
TNPO1,0.08565860240963856
DDX6,0.08568240384615385
AK6,0.08568240384615385
PGGT1B,0.08580897959183674
UQCRB,0.08583233532934131
C16orf72,0.08583233532934131
WDR55,0.086004
RPL9,0.086004
DDX5,0.086004
DNM1L,0.086004
HSPA14,0.086004
KIAA0391,0.08612898929845422
VPS72,0.08716161520190023
MTHFD1,0.08751164887307236
HIST1H2AI,0.0878118918918919
EIF3H,0.0878118918918919
WDR61,0.0878118918918919
RRP1,0.0878118918918919
DCTN4,0.0878118918918919
SF3A1,0.0878118918918919
NLE1,0.0878118918918919
VMA21,0.0878118918918919
GINS3,0.0881574647887324
RANGAP1,0.08841532710280374
UTP15,0.08841532710280374
RPL12,0.08841532710280374
NIP7,0.08841532710280374
CFL1,0.0885351691948658
NEK1,0.08904203468208091
SPRR2A,0.08904203468208091
UQCRC1,0.08904203468208091
NDUFAF4,0.08904203468208091
KRT80,0.08904203468208091
GVQW2,0.08904203468208091
SRSF11,0.08904203468208091
LAS1L,0.08904203468208091
SNRPA1,0.08915990762124712
MRPL14,0.090159261822376
METTL14,0.09018406429391504
ATP6V1D,0.09018406429391504
COPB1,0.09018406429391504
GTF3C4,0.09018406429391504
LRRC37A3,0.09063422680412371
SNRPC,0.09063422680412371
SRP9,0.09086390857142856
ZMAT5,0.09086390857142856
ABHD11,0.09097835616438357
HAUS3,0.0919642417331813
SNU13,0.09207717539863326
CNEP1R1,0.09251945454545454
NPLOC4,0.09251945454545454
RRS1,0.0929772972972973
ORC1,0.0929772972972973
UHRF1,0.0929772972972973
COPS2,0.0929772972972973
SNAPC1,0.0929772972972973
BRAF,0.0929772972972973
MCRS1,0.0929772972972973
CTDNEP1,0.0929772972972973
ATP5A1,0.09416260967379078
MRPL46,0.09556
CERS2,0.09652525252525253
ELOF1,0.09705646532438478
CTXN2,0.09705646532438478
MRPL50,0.09705646532438478
ZBTB11,0.09716156424581006
C1D,0.09833294642857143
IL17C,0.0984172757475083
MRPL27,0.0984172757475083
GABPA,0.0984172757475083
BOP1,0.0984172757475083
PMPCA,0.0984172757475083
SF3B4,0.0984172757475083
CCNB1,0.0984172757475083
IMP3,0.09957690265486725
UGP2,0.10041183222958057
SDHA,0.10041183222958057
GOLGA8N,0.10093327453142227
RPS25,0.10187453744493392
ST20,0.10270074725274726
FAM98B,0.10270074725274726
EFR3A,0.10278194961664842
NCAPG,0.10278194961664842
LSM7,0.10278194961664842
TRIT1,0.10287859956236324
RPF1,0.10339278688524592
BANP,0.10390585152838429
SRF,0.10400095965103599
CHMP7,0.10417181324647122
AGAP6,0.10417181324647122
TMED2,0.10417181324647122
HIST2H3A,0.10417181324647122
ZNF335,0.10426611713665944
MCM4,0.10436021668472373
SPAG5,0.10466095238095238
CLTC,0.10475442162162162
MRTO4,0.10484768898488123
ZNF212,0.10494075512405608
WDR74,0.10553773950484391
BECN2,0.10553773950484391
ARL8A,0.10565652081109925
GARS,0.10565652081109925
PPIL2,0.10565652081109925
CDC27,0.10565652081109925
GINS1,0.10565652081109925
RPLP2,0.10565652081109925
TTC37,0.10565652081109925
TIMM10,0.10565652081109925
PREB,0.10705976570820021
RPP14,0.10705976570820021
PPIAL4E,0.10764463336875664
MZT1,0.10764463336875664
DBNL,0.10854479830148621
ARPC4,0.10863236479321314
MAP2K1,0.10892220338983052
RPS11,0.10900918518518518
SMN1,0.10929801268498943
NUP93,0.10967223628691983
TSR1,0.10967223628691983
AP2M1,0.10995945205479452
ALYREF,0.1101301366982124
MRPL24,0.1101301366982124
RPL29,0.11021521008403361
CAPN2,0.11050065057712487
SRSF2,0.11066948691099476
VBP1,0.11066948691099476
AHCYL1,0.11075364016736401
POLR3E,0.11123703239289447
MRPS16,0.11151991649269312
CCND1,0.11153628245067497
TLK2,0.11153628245067497
LIAS,0.11153628245067497
USP17L20,0.11153628245067497
SNRPD1,0.11153628245067497
LSM4,0.11202906088751291
KIAA1524,0.11202906088751291
FTSJ3,0.11202906088751291
CDCA8,0.11202906088751291
SRFBP1,0.11202906088751291
WDR12,0.11202906088751291
TEFM,0.11246979423868313
PPP2CA,0.11246979423868313
CDC23,0.11246979423868313
SPDYE2,0.11341618069815196
CEP57,0.11341618069815196
SS18L2,0.11357540983606557
UTP3,0.11357540983606557
MRPL19,0.1152169450101833
POLR1D,0.1152169450101833
ASNA1,0.1152169450101833
PSMA2,0.1152169450101833
LBHD1,0.1152169450101833
TARS,0.1152169450101833
RAE1,0.11529416073245169
TAF13,0.11634235772357722
FAM96B,0.11688170385395537
RPL18A,0.11688170385395537
WDR3,0.11753783181357651
BARD1,0.11761230769230771
EED,0.11990710976837865
